threshold_pred_bps,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_avg_abs_position,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_avg_abs_position,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_avg_abs_position
0.5,30.889362200721138,158.79294355275954,-127.90358135203842,200,0.005101151028950122,-105.41536926690576,324.1019791606799,-429.5173484275857,288,0.026569383259911893,69.06988881666187,266.0187024747103,-196.94881365804852,230,0.008575077540594781
1.0,-10.205469311834747,136.16126470940628,-146.36673402124103,162,0.004141960237181723,-105.41536926690576,324.1019791606799,-429.5173484275857,288,0.026569383259911893,69.06988881666187,266.0187024747103,-196.94881365804852,230,0.008575077540594781
1.5,25.511026932196756,126.87378837753828,-101.36276144534152,134,0.003531566096965469,-105.41536926690576,324.1019791606799,-429.5173484275857,288,0.026569383259911893,69.06988881666187,266.0187024747103,-196.94881365804852,230,0.008575077540594781
2.0,-61.23221979314586,70.13874355755048,-131.37096335069634,70,0.0017875828392047437,31.26372615187556,182.63291101690996,-151.3691848650345,170,0.01720814977973568,-26.107640770201,123.82503113936865,-149.93267190956968,120,0.004317946846682479
3.0,53.08886475772212,21.173500753695418,31.915364004026706,14,0.0003487966515521451,-30.023029984027616,34.09069703870548,-64.11372702273312,40,0.004955947136563877,-5.873511177609814,1.465759524727314,-7.339270702337127,4,0.00012163230554035151
5.0,0.0,0.0,0.0,0,0.0,-7.520816900292715,1.0745371886822122,-8.595354088974927,2,0.00013766519823788548,0.0,0.0,0.0,0,0.0
8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
