strategy,signal_view,shrink,center_days,entry_bps,exit_bps,max_hold_minutes,m2025_05_gross_bps,m2025_05_cost_bps,m2025_05_net_bps,m2025_05_trades,m2025_05_avg_abs_position,m2025_06_gross_bps,m2025_06_cost_bps,m2025_06_net_bps,m2025_06_trades,m2025_06_avg_abs_position,m2025_07_gross_bps,m2025_07_cost_bps,m2025_07_net_bps,m2025_07_trades,m2025_07_avg_abs_position,m2025_08_gross_bps,m2025_08_cost_bps,m2025_08_net_bps,m2025_08_trades,m2025_08_avg_abs_position,m2025_09_gross_bps,m2025_09_cost_bps,m2025_09_net_bps,m2025_09_trades,m2025_09_avg_abs_position,m2025_10_gross_bps,m2025_10_cost_bps,m2025_10_net_bps,m2025_10_trades,m2025_10_avg_abs_position,m2025_11_gross_bps,m2025_11_cost_bps,m2025_11_net_bps,m2025_11_trades,m2025_11_avg_abs_position,m2025_12_gross_bps,m2025_12_cost_bps,m2025_12_net_bps,m2025_12_trades,m2025_12_avg_abs_position,m2026_01_gross_bps,m2026_01_cost_bps,m2026_01_net_bps,m2026_01_trades,m2026_01_avg_abs_position,m2026_02_gross_bps,m2026_02_cost_bps,m2026_02_net_bps,m2026_02_trades,m2026_02_avg_abs_position,m2026_03_gross_bps,m2026_03_cost_bps,m2026_03_net_bps,m2026_03_trades,m2026_03_avg_abs_position,m2026_04_gross_bps,m2026_04_cost_bps,m2026_04_net_bps,m2026_04_trades,m2026_04_avg_abs_position,m2026_05_gross_bps,m2026_05_cost_bps,m2026_05_net_bps,m2026_05_trades,m2026_05_avg_abs_position,nov_gross_bps,nov_cost_bps,nov_net_bps,nov_trades,nov_avg_abs_position,dec_gross_bps,dec_cost_bps,dec_net_bps,dec_trades,dec_avg_abs_position,jan_gross_bps,jan_cost_bps,jan_net_bps,jan_trades,jan_avg_abs_position,feb_gross_bps,feb_cost_bps,feb_net_bps,feb_trades,feb_avg_abs_position,mar_gross_bps,mar_cost_bps,mar_net_bps,mar_trades,mar_avg_abs_position,apr_gross_bps,apr_cost_bps,apr_net_bps,apr_trades,apr_avg_abs_position,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_avg_abs_position,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_avg_abs_position,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_avg_abs_position,train_fold_positive_rate,train_worst_month_bps,all_net_bps,train_selection_score
micro_shrink_0.25_cw3d_e75_x25_mh120,micro_shrink_0.25,0.25,3,75.0,25.0,120,141.79251244985204,288.5220290374739,-146.72951658762184,102,0.6319206271435571,-203.89584410365202,255.41692087132276,-459.3127649749748,60,0.3993055555555556,229.3763407094662,193.7505181727341,35.625822536732144,66,0.4307892865607964,124.68871154623251,44.6107089914384,80.07800255479414,28,0.17495395948434622,132.64329732178837,147.83086510160092,-15.18756777981259,92,0.5571516267648864,275.7329282511023,229.9136502566485,45.81927799445379,100,0.545505366726297,273.5216890134584,367.2273045335362,-93.7056155200778,94,0.6475465543020252,-62.14493315925829,263.6178817385593,-325.76281489781763,98,0.5507058823529412,-65.37004206575325,148.83970106559025,-214.20974313134354,78,0.517441112112241,474.7091003876758,169.54461913129128,305.1644812563844,86,0.5716809349096345,175.00563052745832,238.64489734221087,-63.63926681475264,124,0.716888000940181,-42.34925440090187,178.03267377344125,-220.38192817434313,87,0.5306172536507547,0.0,0.0,0.0,0,0.0,273.5216890134584,367.2273045335362,-93.7056155200778,94,0.6475465543020252,-62.14493315925829,263.6178817385593,-325.76281489781763,98,0.5507058823529412,-65.37004206575325,148.83970106559025,-214.20974313134354,78,0.517441112112241,474.7091003876758,169.54461913129128,305.1644812563844,86,0.5716809349096345,175.00563052745832,238.64489734221087,-63.63926681475264,124,0.716888000940181,-42.34925440090187,178.03267377344125,-220.38192817434313,87,0.5306172536507547,846.3446599632363,1939.7295797689044,-1093.384919805668,718,0.49436085092438353,474.7091003876758,169.54461913129128,305.1644812563844,86,0.5716809349096345,132.65637612655644,416.6775711156521,-284.02119498909576,211,0.6257653980069636,0.3333333333333333,-459.3127649749748,-1072.2416335383793,-1487.881339465393
micro_cw5d_e50_x25_mh390,micro,1.0,5,50.0,25.0,390,34.538222731752555,187.72321462427377,-153.18499189252128,38,0.7405683488486037,-119.60104233559754,290.0976296165138,-409.69867195211134,46,0.8391203703703703,156.5210072111878,174.09277219276282,-17.571764981575004,42,0.8159516473097891,18.128107391737203,134.0673819881166,-115.93927459637933,50,0.5779005524861879,38.730251960457096,167.19833814599372,-128.46808618553655,40,0.7199508901166359,650.3501809480828,218.796024482901,431.55415646518173,50,0.8555456171735242,344.0372450618945,257.84242070422835,86.19482435766594,38,0.7886366725567486,-257.6504837866178,226.9982847743348,-484.6487685609526,46,0.7442352941176471,-104.65172674366308,138.3462887405387,-242.99801548420177,36,0.6801390140301197,407.96859257236304,202.22997206697428,205.7386205053887,46,0.9020247316211442,-241.31789314612462,147.68048749321596,-388.9983806393406,48,0.8726054765542367,-308.9329290691189,154.49768700464293,-463.4306160737619,51,0.7365320898269726,0.0,0.0,0.0,0,0.0,344.0372450618945,257.84242070422835,86.19482435766594,38,0.7886366725567486,-257.6504837866178,226.9982847743348,-484.6487685609526,46,0.7442352941176471,-104.65172674366308,138.3462887405387,-242.99801548420177,36,0.6801390140301197,407.96859257236304,202.22997206697428,205.7386205053887,46,0.9020247316211442,-241.31789314612462,147.68048749321596,-388.9983806393406,48,0.8726054765542367,-308.9329290691189,154.49768700464293,-463.4306160737619,51,0.7365320898269726,760.4017624392334,1795.1623552696635,-1034.7605928304301,386,0.7522187935224883,407.96859257236304,202.22997206697428,205.7386205053887,46,0.9020247316211442,-550.2508222152436,302.1781744978589,-852.4289967131025,99,0.8060391403529835,0.2222222222222222,-484.6487685609526,-1681.450969038144,-1489.5615361765583
micro_shrink_0.25_cw5d_e100_x40_mh240,micro_shrink_0.25,0.25,5,100.0,40.0,240,-17.45938414946302,175.1917423121021,-192.6511264615651,52,0.6118324350808427,-267.7153847906499,96.56460807504456,-364.27999286569445,34,0.461548353909465,146.75139308442553,76.07404996043202,70.6773431239935,34,0.39725053330173027,-139.76518701037222,30.102451506943336,-169.86763851731553,16,0.1848987108655617,116.57087194200777,111.0847969302263,5.486075011781471,46,0.5499079189686924,245.00492255771888,171.90063537466247,73.10428718305636,60,0.6542933810375671,198.51880276588574,228.20182878755605,-29.683026021670237,42,0.5347288296860133,-61.32191047671043,176.31762346161477,-237.6395339383252,52,0.5861176470588235,-153.29010212103532,116.87613597032593,-270.1662380913613,36,0.44433002960483975,128.01358992782673,92.40137031404073,35.612219613785946,46,0.6032069574670471,137.68590049455298,112.3932117938345,25.292688700718422,60,0.680926078270067,-161.5225120092667,97.06368784441803,-258.5861998536847,46,0.502270217204565,0.0,0.0,0.0,0,0.0,198.51880276588574,228.20182878755605,-29.683026021670237,42,0.5347288296860133,-61.32191047671043,176.31762346161477,-237.6395339383252,52,0.5861176470588235,-153.29010212103532,116.87613597032593,-270.1662380913613,36,0.44433002960483975,128.01358992782673,92.40137031404073,35.612219613785946,46,0.6032069574670471,137.68590049455298,112.3932117938345,25.292688700718422,60,0.680926078270067,-161.5225120092667,97.06368784441803,-258.5861998536847,46,0.502270217204565,67.29402180180699,1182.3138723789077,-1115.0198505771007,372,0.4934733335153882,128.01358992782673,92.40137031404073,35.612219613785946,46,0.6032069574670471,-23.836611514713724,209.4568996382525,-233.29351115296635,106,0.5935286348901428,0.3333333333333333,-364.27999286569445,-1312.701142116281,-1489.5619263554402
mid_cw5d_e100_x25_mh240,mid,0.0,5,100.0,25.0,240,-17.45938414946302,175.1917423121021,-192.6511264615651,52,0.6118324350808427,-286.23188070840297,113.8723075548281,-400.10418826323104,36,0.4791666666666667,139.40401822288175,75.30045238700639,64.10356583587533,34,0.39725053330173027,-45.80563338247856,28.791247389699326,-74.59688077217787,16,0.19779005524861878,126.11338271327988,111.45216685989428,14.661215853385597,46,0.56365868631062,205.63688418649306,171.3748028282842,34.262081358208775,60,0.664020572450805,169.95472937743727,219.67211256825956,-49.717383190822225,44,0.5704770966426532,-50.11993775832835,188.20325578181792,-238.32319354014626,54,0.5862352941176471,-168.55766926674676,101.56836972392578,-270.12603899067255,36,0.45128073111082506,184.37526451990925,98.82348803906032,85.55177648084896,46,0.6153009919826063,145.53716755903778,111.32393450617126,34.21323305286647,58,0.6582442120108121,-183.40670206313803,87.06581535203483,-270.4725174151729,46,0.5263222481286047,0.0,0.0,0.0,0,0.0,169.95472937743727,219.67211256825956,-49.717383190822225,44,0.5704770966426532,-50.11993775832835,188.20325578181792,-238.32319354014626,54,0.5862352941176471,-168.55766926674676,101.56836972392578,-270.12603899067255,36,0.45128073111082506,184.37526451990925,98.82348803906032,85.55177648084896,46,0.6153009919826063,145.53716755903778,111.32393450617126,34.21323305286647,58,0.6582442120108121,-183.40670206313803,87.06581535203483,-270.4725174151729,46,0.5263222481286047,72.93450923467226,1185.4264574058177,-1112.4919481711456,378,0.5038368060296567,184.37526451990925,98.82348803906032,85.55177648084896,46,0.6153009919826063,-37.869534504100244,198.38974985820607,-236.25928436230643,104,0.5937087285388402,0.3333333333333333,-400.10418826323104,-1263.1994560526032,-1489.885862339299
micro_shrink_0.50_cw5d_e100_x40_mh240,micro_shrink_0.50,0.5,5,100.0,40.0,240,-17.45938414946302,175.1917423121021,-192.6511264615651,52,0.6118324350808427,-215.64195982386457,115.66509437968813,-331.3070542035527,34,0.463477366255144,146.75139308442553,76.07404996043202,70.6773431239935,34,0.39725053330173027,-201.71798991539092,21.500227005957566,-223.21821692134844,14,0.1553100061387354,123.92475972217376,110.71683210973744,13.207927612436318,46,0.5478207489257213,243.949958952987,183.1528941946374,60.7970647583495,60,0.6548524150268337,198.51880276588574,228.20182878755605,-29.683026021670237,42,0.5336414299306783,-76.17639114233299,174.93529764585577,-251.11168878818876,50,0.5736470588235294,-153.29010212103532,116.87613597032593,-270.1662380913613,36,0.44433002960483975,135.05416263082992,90.29482661064547,44.759336020184364,46,0.5972278842233999,86.12262645791624,113.49761093776574,-27.374984479849562,60,0.6880949582794688,-170.7672322188447,65.93796058901891,-236.7051928078636,46,0.5210455270585348,0.0,0.0,0.0,0,0.0,198.51880276588574,228.20182878755605,-29.683026021670237,42,0.5336414299306783,-76.17639114233299,174.93529764585577,-251.11168878818876,50,0.5736470588235294,-153.29010212103532,116.87613597032593,-270.1662380913613,36,0.44433002960483975,135.05416263082992,90.29482661064547,44.759336020184364,46,0.5972278842233999,86.12262645791624,113.49761093776574,-27.374984479849562,60,0.6880949582794688,-170.7672322188447,65.93796058901891,-236.7051928078636,46,0.5210455270585348,48.85908737338518,1202.3141023662924,-1153.455014992907,368,0.4886670853928289,135.05416263082992,90.29482661064547,44.759336020184364,46,0.5972278842233999,-84.64460576092847,179.43557152678466,-264.0801772877132,106,0.6063753151638852,0.3333333333333333,-331.3070542035527,-1372.775856260436,-1500.4831971998399
micro_cw3d_e75_x0_mh120,micro,1.0,3,75.0,0.0,120,65.50984962015782,298.18317504909936,-232.67332542894152,102,0.6315531602155806,-259.281409967862,296.14878617821813,-555.4301961460801,60,0.4148662551440329,269.4818632744056,156.36107492045053,113.12078835395504,66,0.43517421189855415,251.138547376355,76.15756136909673,174.98098600725828,30,0.2083486801718846,176.95780673482986,148.02182658621814,28.9359801486117,90,0.56353591160221,377.7169471621455,225.6329960375301,152.08395112461542,92,0.5336538461538461,269.03642595479835,339.73768930643257,-70.70126335163407,96,0.673236373521816,-85.14916842728759,278.02732664547284,-363.1764950727605,102,0.5845882352941176,-33.975566375055166,167.04055598782458,-201.01612236287974,80,0.5116488608572531,305.74156105647177,159.53574947972677,146.20581157674496,84,0.5773882320967523,39.83493338070687,289.9015452189655,-250.06661183825867,130,0.755200376072394,29.167024238034855,184.83011378090163,-155.66308954286683,89,0.5502515646091545,0.0,0.0,0.0,0,0.0,269.03642595479835,339.73768930643257,-70.70126335163407,96,0.673236373521816,-85.14916842728759,278.02732664547284,-363.1764950727605,102,0.5845882352941176,-33.975566375055166,167.04055598782458,-201.01612236287974,80,0.5116488608572531,305.74156105647177,159.53574947972677,146.20581157674496,84,0.5773882320967523,39.83493338070687,289.9015452189655,-250.06661183825867,130,0.755200376072394,29.167024238034855,184.83011378090163,-155.66308954286683,89,0.5502515646091545,1031.4352953524874,1985.3109920803427,-953.8756967278553,718,0.5053524126819411,305.74156105647177,159.53574947972677,146.20581157674496,84,0.5773882320967523,69.00195761874173,474.73165899986714,-405.72970138112544,219,0.6549405690959299,0.4444444444444444,-555.4301961460801,-1213.3995865322358,-1500.719001093939
mid_cw5d_e100_x25_mh120,mid,0.0,5,100.0,25.0,120,-65.05827636898331,294.57796768264643,-359.6362440516297,102,0.6091376776090152,-190.55590210985685,175.86279085233656,-366.4186929621934,62,0.4207818930041152,220.80437258535923,106.9329571827094,113.87141540264979,58,0.3506755155250059,50.22461600342254,61.92328737985685,-11.698671376434294,22,0.16083486801718846,75.89652000285163,155.8769280944968,-79.98040809164515,86,0.5289134438305709,245.95705998896378,233.22192445687062,12.73513553209319,110,0.631149373881932,303.51129160431253,262.6000675467266,40.91122405758603,78,0.5180100584477368,-73.45920662835681,262.52924096487834,-335.9884475932352,102,0.5692941176470588,-98.90550694248823,110.58553163070007,-209.49103857318832,56,0.38164499935641655,379.5916418602196,110.78287762332533,268.80876423689426,74,0.5022421524663677,283.0570243753439,175.22840929086132,107.82861508448248,110,0.6511928546245153,-177.5433452619879,135.45382154343102,-312.99716680541894,82,0.4903669161860351,0.0,0.0,0.0,0,0.0,303.51129160431253,262.6000675467266,40.91122405758603,78,0.5180100584477368,-73.45920662835681,262.52924096487834,-335.9884475932352,102,0.5692941176470588,-98.90550694248823,110.58553163070007,-209.49103857318832,56,0.38164499935641655,379.5916418602196,110.78287762332533,268.80876423689426,74,0.5022421524663677,283.0570243753439,175.22840929086132,107.82861508448248,110,0.6511928546245153,-177.5433452619879,135.45382154343102,-312.99716680541894,82,0.4903669161860351,468.4149681352245,1664.1106957912216,-1195.6957276559967,676,0.465359512821213,379.5916418602196,110.78287762332533,268.80876423689426,74,0.5022421524663677,105.51367911335596,310.68223083429234,-205.1685517209364,192,0.5725177092087885,0.3333333333333333,-366.4186929621934,-1132.0555151400388,-1505.2613892673162
micro_shrink_0.25_cw5d_e60_x40_mh390,micro_shrink_0.25,0.25,5,60.0,40.0,390,-23.77652026217092,193.07409152518608,-216.850611787357,36,0.6913277804997551,-76.99398658547629,329.0238449937723,-406.0178315792485,50,0.7510288065843621,122.41323599968545,190.26540454001244,-67.85216854032696,50,0.7018250770324721,96.23687576381101,114.07656911594694,-17.839693352135892,56,0.45684468999386124,77.73661400673149,160.89065116581892,-83.15403715908745,40,0.6591774094536526,461.85158868590645,177.080218984633,284.77136970127344,50,0.799865831842576,371.60781917648046,264.44968441258635,107.15813476389411,36,0.7280141361968193,-164.6700202194662,229.00657716984273,-393.6765973893089,42,0.7136470588235294,-76.26787471489926,170.49994673942422,-246.76782145432347,40,0.6171965503925859,226.70730796474635,170.14154353816264,56.56576442658366,38,0.7386873216469629,-0.9392277978292896,177.98232490457272,-178.92155270240204,52,0.8180749794335409,2.148081441992744,150.41730375379274,-148.26922231180004,55,0.6366425328261136,0.0,0.0,0.0,0,0.0,371.60781917648046,264.44968441258635,107.15813476389411,36,0.7280141361968193,-164.6700202194662,229.00657716984273,-393.6765973893089,42,0.7136470588235294,-76.26787471489926,170.49994673942422,-246.76782145432347,40,0.6171965503925859,226.70730796474635,170.14154353816264,56.56576442658366,38,0.7386873216469629,-0.9392277978292896,177.98232490457272,-178.92155270240204,52,0.8180749794335409,2.148081441992744,150.41730375379274,-148.26922231180004,55,0.6366425328261136,788.1377318506022,1828.366988647223,-1040.2292567966208,400,0.6808897020672329,226.70730796474635,170.14154353816264,56.56576442658366,38,0.7386873216469629,1.2088536441634545,328.3996286583655,-327.190775014202,107,0.7293192460079241,0.2222222222222222,-406.0178315792485,-1310.8542673842392,-1510.755045930748
mid_cw5d_e100_x0_mh240,mid,0.0,5,100.0,0.0,240,-17.45938414946302,175.1917423121021,-192.6511264615651,52,0.6118324350808427,-286.23188070840297,113.8723075548281,-400.10418826323104,36,0.4791666666666667,139.40401822288175,75.30045238700639,64.10356583587533,34,0.39725053330173027,24.743122374877302,43.482511692624,-18.739389317746664,16,0.21080417434008594,126.11338271327988,111.45216685989428,14.661215853385597,46,0.56365868631062,227.45098051533574,171.02488105598488,56.426099459350816,60,0.6692754919499105,169.95472937743727,219.67211256825956,-49.717383190822225,44,0.5704770966426532,-50.11993775832835,188.20325578181792,-238.32319354014626,54,0.5862352941176471,-271.30907131087235,101.57555199842412,-372.88462330929644,36,0.46840005148667785,194.47645139736736,108.22294123881369,86.2535101585537,46,0.6185623046609594,145.53716755903778,111.32393450617126,34.21323305286647,58,0.6582442120108121,-118.49708290924355,81.992492587221,-200.48957549646454,46,0.5522149957049944,0.0,0.0,0.0,0,0.0,169.95472937743727,219.67211256825956,-49.717383190822225,44,0.5704770966426532,-50.11993775832835,188.20325578181792,-238.32319354014626,54,0.5862352941176471,-271.30907131087235,101.57555199842412,-372.88462330929644,36,0.46840005148667785,194.47645139736736,108.22294123881369,86.2535101585537,46,0.6185623046609594,145.53716755903778,111.32393450617126,34.21323305286647,58,0.6582442120108121,-118.49708290924355,81.992492587221,-200.48957549646454,46,0.5522149957049944,62.54595927674522,1199.7749822109413,-1137.2290229341963,378,0.5077418826292361,194.47645139736736,108.22294123881369,86.2535101585537,46,0.6185623046609594,27.040084649794238,193.31642709339226,-166.27634244359808,104,0.6063753151638852,0.3333333333333333,-400.10418826323104,-1217.2518552192405,-1516.646868063985
micro_shrink_0.25_cw5d_e30_x15_mh390,micro_shrink_0.25,0.25,5,30.0,15.0,390,217.0146759201952,214.11935440552028,2.895321514674934,48,0.8275355218030377,-92.47740634964252,345.2635523670464,-437.7409587166888,66,0.907664609053498,223.99954798801858,180.45727645606598,43.54227153195258,46,0.8814885043849253,18.555073902835062,233.48570782716223,-214.93063392432722,66,0.7222836095764272,-3.5428294780626146,175.53289394559533,-179.07572342365796,52,0.8056476365868631,567.2848211192161,251.99851797183587,315.2863031473802,56,0.9481216457960644,365.9687965344904,285.9487690899699,80.02002744452057,48,0.8563273073263559,-201.4191235851115,276.8090904823341,-478.22821406744555,64,0.827764705882353,-53.64426802144884,169.16954876382755,-222.81381678527632,60,0.7348436092161154,442.3026528650542,146.25336863846763,296.04928422658656,40,0.955021062644381,181.14773529891437,249.4188013425717,-68.27106604365744,64,0.9321894464684451,-502.59225079607006,137.9041187474543,-640.4963695435243,59,0.8230457724874217,0.0,0.0,0.0,0,0.0,365.9687965344904,285.9487690899699,80.02002744452057,48,0.8563273073263559,-201.4191235851115,276.8090904823341,-478.22821406744555,64,0.827764705882353,-53.64426802144884,169.16954876382755,-222.81381678527632,60,0.7348436092161154,442.3026528650542,146.25336863846763,296.04928422658656,40,0.955021062644381,181.14773529891437,249.4188013425717,-68.27106604365744,64,0.9321894464684451,-502.59225079607006,137.9041187474543,-640.4963695435243,59,0.8230457724874217,1041.73928803049,2132.7847113093576,-1091.0454232788677,506,0.8359321663617247,442.3026528650542,146.25336863846763,296.04928422658656,40,0.955021062644381,-321.4445154971557,387.32292009002606,-708.7674355871819,123,0.8787969744267019,0.4444444444444444,-478.22821406744555,-1503.763574639463,-1518.4846385998299
micro_shrink_0.50_cw5d_e40_x0_mh240,micro_shrink_0.50,0.5,5,40.0,0.0,240,172.73178904822828,242.72006409403852,-69.98827504581025,70,0.8367221950024498,-252.46862219192144,212.28364279062558,-464.7522649825471,78,0.9488168724279835,193.0621888642836,240.6086492934453,-47.546460429161634,80,0.890613889547286,286.6268500150948,185.38895892537627,101.23789108971856,60,0.7195825659914058,201.47911587423906,183.24543199444932,18.23368387978969,70,0.8367096378146102,660.6872554371357,288.8175209914274,371.8697344457083,90,0.9625447227191414,310.592575854578,366.2770785898295,-55.6845027352516,70,0.9215712926464592,-284.9177383444612,288.74279773574574,-573.6605360802068,76,0.8404705882352941,-126.71383999586006,169.7102759349251,-296.4241159307852,62,0.7380615265799975,457.15057747556466,157.41166960851922,299.73890786704544,72,0.9457806767223808,12.324044172711268,207.1727213269141,-194.84867715420285,82,0.93277705958397,-495.41628298502616,132.0341598773754,-627.4504428624017,73,0.8764265554055712,0.0,0.0,0.0,0,0.0,310.592575854578,366.2770785898295,-55.6845027352516,70,0.9215712926464592,-284.9177383444612,288.74279773574574,-573.6605360802068,76,0.8404705882352941,-126.71383999586006,169.7102759349251,-296.4241159307852,62,0.7380615265799975,457.15057747556466,157.41166960851922,299.73890786704544,72,0.9457806767223808,12.324044172711268,207.1727213269141,-194.84867715420285,82,0.93277705958397,-495.41628298502616,132.0341598773754,-627.4504428624017,73,0.8764265554055712,1161.0795745613168,2177.794420349863,-1016.714845788546,656,0.8556623610693902,457.15057747556466,157.41166960851922,299.73890786704544,72,0.9457806767223808,-483.0922388123149,339.2068812042895,-822.2991200166044,155,0.9052107095689759,0.3333333333333333,-573.6605360802068,-1539.275057938105,-1522.2780695776835
micro_shrink_0.50_cw3d_e50_x25_mh240,micro_shrink_0.50,0.5,3,50.0,25.0,240,157.18638514599093,254.911523526251,-97.72513838026003,68,0.7181528662420382,-52.67759987883203,269.2872254230773,-321.9648253019093,62,0.621141975308642,177.9877532047358,194.38650285064998,-16.398749645914165,64,0.6785968238919176,-227.96368442885574,127.47576833179374,-355.4394527606495,56,0.36120319214241864,15.986304068293933,147.57940403279497,-131.59309996450105,62,0.6575813382443216,335.2179280823897,197.56435486303653,137.65357321935306,80,0.7284212880143113,425.66793467588406,387.80117202033364,37.86676265555051,76,0.8405600108739976,128.52590504688345,273.56065632309804,-145.03475127621465,72,0.6812941176470588,-143.13740805421915,154.69927783571066,-297.8366858899298,54,0.6235036684257949,485.35495866420143,191.88252436645394,293.4724342977475,70,0.6881369751324908,269.6816380405131,241.38483824512372,28.296799795389376,88,0.8017393348219533,11.653880097366454,147.14446128600952,-135.4905811886431,73,0.7386182353663027,0.0,0.0,0.0,0,0.0,425.66793467588406,387.80117202033364,37.86676265555051,76,0.8405600108739976,128.52590504688345,273.56065632309804,-145.03475127621465,72,0.6812941176470588,-143.13740805421915,154.69927783571066,-297.8366858899298,54,0.6235036684257949,485.35495866420143,191.88252436645394,293.4724342977475,70,0.6881369751324908,269.6816380405131,241.38483824512372,28.296799795389376,88,0.8017393348219533,11.653880097366454,147.14446128600952,-135.4905811886431,73,0.7386182353663027,816.793517862271,2007.2658852067457,-1190.4723673444748,594,0.6560938310713018,485.35495866420143,191.88252436645394,293.4724342977475,70,0.6881369751324908,281.3355181378796,388.5292995311332,-107.19378139325374,161,0.7708608476407732,0.2222222222222222,-355.4394527606495,-1004.1937144399811,-1524.6750251678525
mid_cw5d_e100_x0_mh120,mid,0.0,5,100.0,0.0,120,-65.05827636898331,294.57796768264643,-359.6362440516297,102,0.6091376776090152,-190.55590210985685,175.86279085233656,-366.4186929621934,62,0.4207818930041152,220.80437258535923,106.9329571827094,113.87141540264979,58,0.3506755155250059,50.22461600342254,61.92328737985685,-11.698671376434294,22,0.16083486801718846,75.89652000285163,155.8769280944968,-79.98040809164515,86,0.5289134438305709,245.95705998896378,233.22192445687062,12.73513553209319,110,0.631149373881932,303.51129160431253,262.6000675467266,40.91122405758603,78,0.5180100584477368,-73.45920662835681,262.52924096487834,-335.9884475932352,102,0.5692941176470588,-117.69923397906723,123.82449046006462,-241.52372443913185,56,0.38331831638563524,379.5916418602196,110.78287762332533,268.80876423689426,74,0.5022421524663677,283.0570243753439,175.22840929086132,107.82861508448248,110,0.6511928546245153,-118.78596848802658,130.3810832081946,-249.1670516962212,82,0.500797643882685,0.0,0.0,0.0,0,0.0,303.51129160431253,262.6000675467266,40.91122405758603,78,0.5180100584477368,-73.45920662835681,262.52924096487834,-335.9884475932352,102,0.5692941176470588,-117.69923397906723,123.82449046006462,-241.52372443913185,56,0.38331831638563524,379.5916418602196,110.78287762332533,268.80876423689426,74,0.5022421524663677,283.0570243753439,175.22840929086132,107.82861508448248,110,0.6511928546245153,-118.78596848802658,130.3810832081946,-249.1670516962212,82,0.500797643882685,449.62124109864556,1677.3496546205863,-1227.7284135219404,676,0.4655370163030121,379.5916418602196,110.78287762332533,268.80876423689426,74,0.5022421524663677,164.2710558873173,305.60949249905593,-141.3384366117387,192,0.5776203625885461,0.3333333333333333,-366.4186929621934,-1100.258085896785,-1538.6179710161964
micro_cw5d_e40_x0_mh240,micro,1.0,5,40.0,0.0,240,204.47866017855532,260.8743685255088,-56.39570834695355,70,0.8225134737873592,-232.90359681250374,211.45057793906625,-444.35417475157004,76,0.9176954732510288,193.06421472832014,242.64448454620776,-49.580269817887604,80,0.8894287745911353,289.97890081201126,175.23872903108546,114.74017178092583,62,0.7279312461632904,209.22425439791505,202.6464114552138,6.577842942701254,72,0.8390423572744015,679.7345060344285,289.73720280543944,389.997303228989,90,0.9632155635062611,281.56747832699835,376.8412953770286,-95.27381705003033,70,0.9212994427076254,-290.7064505176837,290.444670339641,-581.1511208573247,76,0.8394117647058823,-148.6230861871718,157.8469857451825,-306.47007193235436,62,0.7572403140687347,472.52878373298836,179.78272513679076,292.74605859619754,72,0.9455089006658514,-5.571095761300882,214.46312985457203,-220.034225615873,82,0.9346574215536491,-495.75257830392513,133.08182043931782,-628.8343987432429,73,0.8769174131795312,0.0,0.0,0.0,0,0.0,281.56747832699835,376.8412953770286,-95.27381705003033,70,0.9212994427076254,-290.7064505176837,290.444670339641,-581.1511208573247,76,0.8394117647058823,-148.6230861871718,157.8469857451825,-306.47007193235436,62,0.7572403140687347,472.52878373298836,179.78272513679076,292.74605859619754,72,0.9455089006658514,-5.571095761300882,214.46312985457203,-220.034225615873,82,0.9346574215536491,-495.75257830392513,133.08182043931782,-628.8343987432429,73,0.8769174131795312,1185.8148809608692,2207.7247257643735,-1021.9098448035045,658,0.8537917474535077,472.52878373298836,179.78272513679076,292.74605859619754,72,0.9455089006658514,-501.32367406522604,347.5449502938899,-848.8686243591161,155,0.9064113338936247,0.3333333333333333,-581.1511208573247,-1578.032410566423,-1541.8175679051824
