threshold_pred_bps,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_avg_abs_position,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_avg_abs_position,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_avg_abs_position
0.5,637.9891550513595,4239.082478721445,-3601.0933236700853,2897,0.10471883954154727,115.07115098024379,2325.678177635207,-2210.607026654963,1614,0.2606728866270851,199.44244946531242,4056.7235082952648,-3857.281058829952,2658,0.15325048398176483
1.0,674.3530915040096,4151.174201655194,-3476.8211101511847,2812,0.1018535100286533,115.07115098024379,2325.678177635207,-2210.607026654963,1614,0.2606728866270851,199.44244946531242,4056.7235082952648,-3857.281058829952,2658,0.15325048398176483
1.5,670.7641225999516,3913.956850678537,-3243.1927280785853,2570,0.09263073065902579,115.07115098024379,2325.678177635207,-2210.607026654963,1614,0.2606728866270851,199.44244946531242,4056.7235082952648,-3857.281058829952,2658,0.15325048398176483
2.0,732.0589603687466,2854.2153837831142,-2122.156423414368,1874,0.06827542979942694,124.025160643777,2059.0052368245056,-1934.9800761807285,1397,0.23169352558665535,164.84020215177253,3551.5390250565256,-3386.698822904753,2288,0.1343908074689315
3.0,600.3402402434333,1315.7463353364315,-715.4060950929983,778,0.03133954154727794,-230.71969198103835,1334.5700659057852,-1565.2897578868235,816,0.1458863443596268,258.98408403337567,1974.8446477884256,-1715.86056375505,1172,0.07287828639230626
5.0,124.5057533223104,233.48063529462277,-108.9748819723124,132,0.005193409742120344,40.75972611465417,394.14963347733334,-353.38990736267914,256,0.043256997455470736,51.86651187547575,406.20405489622925,-354.3375430207534,224,0.012552301255230125
8.0,71.13408169140634,17.768364795623853,53.365716895782484,20,0.0006267908309455588,-49.962070825770866,82.47694400153344,-132.4390148273043,42,0.009471303364433135,43.664724793188725,21.80958299241033,21.855141800778394,12,0.0003746955598576157
12.0,0.0,0.0,0.0,0,0.0,-38.26963710614528,6.098327063424297,-44.36796416956958,10,0.0011309018942606728,0.0,0.0,0.0,0,0.0
