hedge,signal_price,signal_kind,hedge_frac,mode,threshold_bps,exit_bps,max_hold,jan_net_bps,jan_gross_bps,jan_cost_bps,jan_trades,jan_avgpos,feb_net_bps,feb_gross_bps,feb_cost_bps,feb_trades,feb_avgpos,train_net_bps,train_gross_bps,train_cost_bps,train_trades,train_avgpos,test_net_bps,test_gross_bps,test_cost_bps,test_trades,test_avgpos,protocol,min_jf
sparse5,micro,roll_center,0.0,threshold,50,25,390,289.63740547628385,389.5817272501478,99.94432177386402,44,0.6437790397521941,166.841688265367,383.312410002139,216.47072173677196,60,0.7297628781684382,456.47909374165073,772.8941372522868,316.41504351063594,104,0.685602545406337,613.3530614958253,841.6370481567093,228.28398666088404,60,0.7501770120368185,jan_best,
sparse5,micro,roll_center,0.0,threshold,50,25,390,289.63740547628385,389.5817272501478,99.94432177386402,44,0.6437790397521941,166.841688265367,383.312410002139,216.47072173677196,60,0.7297628781684382,456.47909374165073,772.8941372522868,316.41504351063594,104,0.685602545406337,613.3530614958253,841.6370481567093,228.28398666088404,60,0.7501770120368185,train_best,
sparse5,micro,roll_center,0.0,threshold,50,25,390,289.63740547628385,389.5817272501478,99.94432177386402,44,0.6437790397521941,166.841688265367,383.312410002139,216.47072173677196,60,0.7297628781684382,456.47909374165073,772.8941372522868,316.41504351063594,104,0.685602545406337,613.3530614958253,841.6370481567093,228.28398666088404,60,0.7501770120368185,robust_jan_feb,166.841688265367
sparse5,micro,raw,0.0,threshold,50,0,390,82.99380069118043,220.33597182548272,137.3421711343023,40,0.9851574599896747,158.67516382563417,285.6829273638528,127.00776353821855,38,0.9972744617061869,241.66896451681473,506.0188991893355,264.3499346725209,78,0.9910513058464802,652.2289407952009,794.1538015760763,141.92486078087538,43,0.9415860278498938,march_oracle,
