trial_id,pair_or_basket,method,sample,exit_reason,trades,gross_bps,cost_bps,net_bps
96,XLK-QCOM,baseline,train,eod,35,47.79520973456064,106.98843282162869,-59.193223087068056
96,XLK-QCOM,baseline,train,max_hold,92,35.38701325908543,256.9274211298217,-221.5404078707362
96,XLK-QCOM,baseline,train,reversion,39,326.00141671580263,170.1207986952542,155.8806180205484
96,XLK-QCOM,baseline,train,stop_loss,64,-378.8314655909556,301.863180270734,-680.6946458616897
96,XLK-QCOM,baseline,validation,eod,10,12.316194550908893,42.58158741917712,-30.265392868268226
96,XLK-QCOM,baseline,validation,max_hold,32,-0.8738149106765213,68.12692144060627,-69.0007363512828
96,XLK-QCOM,baseline,validation,reversion,5,69.44425253867861,8.595951069755406,60.8483014689232
96,XLK-QCOM,baseline,test,eod,33,-20.30766852381631,114.08073159209324,-134.38840011590955
96,XLK-QCOM,baseline,test,max_hold,78,13.839854995357268,187.83516209587427,-173.99530710051698
96,XLK-QCOM,baseline,test,reversion,39,497.609641040674,152.12213062630764,345.48751041436634
