strategy,gate_mode,state_kind,lookback_min,trend_threshold_bps,gate_action,m2025_05_gross_bps,m2025_05_cost_bps,m2025_05_net_bps,m2025_05_trades,m2025_05_avg_abs_position,m2025_06_gross_bps,m2025_06_cost_bps,m2025_06_net_bps,m2025_06_trades,m2025_06_avg_abs_position,m2025_07_gross_bps,m2025_07_cost_bps,m2025_07_net_bps,m2025_07_trades,m2025_07_avg_abs_position,m2025_08_gross_bps,m2025_08_cost_bps,m2025_08_net_bps,m2025_08_trades,m2025_08_avg_abs_position,m2025_09_gross_bps,m2025_09_cost_bps,m2025_09_net_bps,m2025_09_trades,m2025_09_avg_abs_position,m2025_10_gross_bps,m2025_10_cost_bps,m2025_10_net_bps,m2025_10_trades,m2025_10_avg_abs_position,m2025_11_gross_bps,m2025_11_cost_bps,m2025_11_net_bps,m2025_11_trades,m2025_11_avg_abs_position,m2025_12_gross_bps,m2025_12_cost_bps,m2025_12_net_bps,m2025_12_trades,m2025_12_avg_abs_position,m2026_01_gross_bps,m2026_01_cost_bps,m2026_01_net_bps,m2026_01_trades,m2026_01_avg_abs_position,m2026_02_gross_bps,m2026_02_cost_bps,m2026_02_net_bps,m2026_02_trades,m2026_02_avg_abs_position,m2026_03_gross_bps,m2026_03_cost_bps,m2026_03_net_bps,m2026_03_trades,m2026_03_avg_abs_position,m2026_04_gross_bps,m2026_04_cost_bps,m2026_04_net_bps,m2026_04_trades,m2026_04_avg_abs_position,m2026_05_gross_bps,m2026_05_cost_bps,m2026_05_net_bps,m2026_05_trades,m2026_05_avg_abs_position,nov_gross_bps,nov_cost_bps,nov_net_bps,nov_trades,nov_avg_abs_position,dec_gross_bps,dec_cost_bps,dec_net_bps,dec_trades,dec_avg_abs_position,jan_gross_bps,jan_cost_bps,jan_net_bps,jan_trades,jan_avg_abs_position,feb_gross_bps,feb_cost_bps,feb_net_bps,feb_trades,feb_avg_abs_position,mar_gross_bps,mar_cost_bps,mar_net_bps,mar_trades,mar_avg_abs_position,apr_gross_bps,apr_cost_bps,apr_net_bps,apr_trades,apr_avg_abs_position,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_avg_abs_position,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_avg_abs_position,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_avg_abs_position,train_fold_positive_rate,train_worst_month_bps,all_net_bps,long_gross_bps,short_gross_bps,long_minutes,short_minutes,test_2x_cost_net_bps,train_selection_score,blocked_short_frac,blocked_long_frac
short_uptrend_premium_persistence_lb780_thr50_flat,short_uptrend,premium_persistence,780,50.0,flat,-8.031199564255687,114.43389356621203,-122.46509313046775,42,0.4866487016168545,109.4553819627464,82.12796607518601,27.32741588756039,14,0.1297582304526749,13.931082105242965,5.415501950625559,8.515580154617407,2,0.028324247452002845,11.686361626974673,85.494296572397,-73.80793494542236,38,0.44788213627992635,219.00276432135433,59.27330245320025,159.7294618681541,26,0.2855739717618171,93.35228547283414,14.437605150160802,78.91468032267333,8,0.08620304114490161,-173.77356210459993,276.39686502358677,-450.1704271281869,46,0.5799918445018349,-634.1074819824844,186.62938938669788,-820.736871369182,54,0.5965882352941176,-7.781587404736001,55.833698555653996,-63.615285960389976,24,0.2466211867679238,224.46036408635626,124.42230310662359,100.03806097973252,50,0.648729446935725,-178.12082507771441,161.2348721354396,-339.3556972131541,56,0.6171112939240804,155.71909831880504,27.032791186268586,128.68630713253646,13,0.1494661921708185,0.0,0.0,0.0,0,0.0,-173.77356210459993,276.39686502358677,-450.1704271281869,46,0.5799918445018349,-634.1074819824844,186.62938938669788,-820.736871369182,54,0.5965882352941176,-7.781587404736001,55.833698555653996,-63.615285960389976,24,0.2466211867679238,224.46036408635626,124.42230310662359,100.03806097973252,50,0.648729446935725,-178.12082507771441,161.2348721354396,-339.3556972131541,56,0.6171112939240804,155.71909831880504,27.032791186268586,128.68630713253646,13,0.1494661921708185,-376.2659555669234,880.0425187337204,-1256.3084743006439,254,0.31704852672110106,224.46036408635626,124.42230310662359,100.03806097973252,50,0.648729446935725,-22.40172675890939,188.26766332170817,-210.66939008061766,69,0.38834193780765996,0.4444444444444444,-820.736871369182,-1366.939803401529,228.4477946687602,-250.84952142766957,5226,1243,-398.9370534023257,-1256.7168955049458,0.5001388103439411,0.0
short_uptrend_premium_persistence_lb780_thr75_flat,short_uptrend,premium_persistence,780,75.0,flat,-32.842359586275904,117.07703055661024,-149.9193901428862,42,0.49338559529642334,54.076602959192144,64.46511781436739,-10.38851485517525,18,0.19753086419753085,30.07249545277979,81.13338197572529,-51.060886522945516,14,0.09966816781227779,11.686361626974673,85.494296572397,-73.80793494542236,38,0.44788213627992635,202.40494404590413,58.90386327042001,143.50108077548416,26,0.29441375076734194,132.73083646772045,23.60949723245909,109.12133923526135,12,0.10901162790697674,-194.77220735644175,311.1704967673422,-505.94270412378404,48,0.59154546690227,-624.7982600093138,186.97463903062578,-811.7728990399395,54,0.599764705882353,171.83785487222104,78.43909065424894,93.39876421797206,30,0.36208006178401336,210.2184777587901,125.85249197036067,84.36598578842928,52,0.6627259138469901,-67.84499874669336,160.8824188930364,-228.7274176397298,56,0.6402632506757551,135.97002596699605,28.516684222468026,107.45334174452802,15,0.16554178426800834,0.0,0.0,0.0,0,0.0,-194.77220735644175,311.1704967673422,-505.94270412378404,48,0.59154546690227,-624.7982600093138,186.97463903062578,-811.7728990399395,54,0.599764705882353,171.83785487222104,78.43909065424894,93.39876421797206,30,0.36208006178401336,210.2184777587901,125.85249197036067,84.36598578842928,52,0.6627259138469901,-67.84499874669336,160.8824188930364,-228.7274176397298,56,0.6402632506757551,135.97002596699605,28.516684222468026,107.45334174452802,15,0.16554178426800834,-249.60373152723923,1007.267413874196,-1256.8711454014353,282,0.3507605341489391,210.2184777587901,125.85249197036067,84.36598578842928,52,0.6627259138469901,68.12502722030267,189.39910311550443,-121.27407589520179,71,0.40803217673190056,0.3333333333333333,-811.7728990399395,-1293.7792355082079,228.4477946687602,-160.3227674484575,5226,1571,-310.6731790107062,-1285.8171501974616,0.47032029201583464,0.0
short_uptrend_premium_persistence_lb780_thr100_flat,short_uptrend,premium_persistence,780,100.0,flat,-60.97480410720557,118.87488651624237,-179.84969062344797,46,0.5432386085252328,127.51227507391327,118.00962390559285,9.502651168320428,30,0.3342335390946502,30.52786037994082,125.06565092210802,-94.5377905421672,28,0.2334676463616971,11.686361626974673,85.494296572397,-73.80793494542236,38,0.44788213627992635,212.43082152109238,68.26635292916983,144.16446859192257,28,0.32044198895027626,243.325423886267,23.79039610586254,219.53502778040445,12,0.13036672629695886,-198.78907287090186,309.2467116974555,-508.03578456835754,48,0.6025553894250374,-632.5981956616466,206.37010377203026,-838.9682994336769,56,0.6035294117647059,68.41423989003559,94.0317432567176,-25.61750336668202,36,0.4117647058823529,267.1018468919417,149.45896038642263,117.642886505519,58,0.7155863568419623,-95.37647881627365,183.633072342932,-279.00955115920567,60,0.6623575038194852,56.97670620670614,28.15872552965486,28.817980677051292,15,0.1821082341391582,0.0,0.0,0.0,0,0.0,-198.78907287090186,309.2467116974555,-508.03578456835754,48,0.6025553894250374,-632.5981956616466,206.37010377203026,-838.9682994336769,56,0.6035294117647059,68.41423989003559,94.0317432567176,-25.61750336668202,36,0.4117647058823529,267.1018468919417,149.45896038642263,117.642886505519,58,0.7155863568419623,-95.37647881627365,183.633072342932,-279.00955115920567,60,0.6623575038194852,56.97670620670614,28.15872552965486,28.817980677051292,15,0.1821082341391582,-198.46509026153035,1149.1497656775762,-1347.614855939106,322,0.398563587208826,267.1018468919417,149.45896038642263,117.642886505519,58,0.7155863568419623,-38.399772609567506,211.79179787258684,-250.1915704821544,75,0.427422259574979,0.3333333333333333,-838.9682994336769,-1480.1635399157415,228.4477946687602,-266.8475672783277,5226,1894,-461.9833683547412,-1359.8328420399869,0.4270114647061848,0.0
short_uptrend_premium_persistence_lb120_thr100_flat,short_uptrend,premium_persistence,120,100.0,flat,46.91288177261832,138.57749337757352,-91.6646116049552,46,0.5153111219990201,250.82349513077418,165.62806913626028,85.1954259945139,42,0.3506944444444444,-94.12314537575739,35.65162393851167,-129.77476931426907,18,0.13261436359326856,-12.172286524503306,93.96848224058876,-106.14076876509208,42,0.47378759975445056,237.1474213603264,64.66504640906469,172.48237495126173,32,0.34033149171270716,93.69906218333668,6.119320576429184,87.57974160690749,8,0.07468694096601074,-8.18071271348586,289.336774784991,-297.517487498477,52,0.6391192061981786,-688.6161890853426,194.0489581094923,-882.6651471948347,58,0.5983529411764706,71.40665792657153,68.50784274236541,2.898815184206073,30,0.2775131934611919,30.49458754565748,127.97312756492957,-97.47854001927223,56,0.6966979209131675,-91.16677335929246,160.4780042340262,-251.64477759331865,56,0.5729227876366201,174.4016333873244,42.729582434950224,131.67205095237418,27,0.26874463124309733,0.0,0.0,0.0,0,0.0,-8.18071271348586,289.336774784991,-297.517487498477,52,0.6391192061981786,-688.6161890853426,194.0489581094923,-882.6651471948347,58,0.5983529411764706,71.40665792657153,68.50784274236541,2.898815184206073,30,0.2775131934611919,30.49458754565748,127.97312756492957,-97.47854001927223,56,0.6966979209131675,-91.16677335929246,160.4780042340262,-251.64477759331865,56,0.5729227876366201,174.4016333873244,42.729582434950224,131.67205095237418,27,0.26874463124309733,-103.10281532546206,1056.5036113152767,-1159.6064266407393,328,0.37270269532210054,30.49458754565748,127.97312756492957,-97.47854001927223,56,0.6966979209131675,83.23486002803193,203.20758666897643,-119.9727266409445,83,0.42412054268219473,0.4444444444444444,-882.6651471948347,-1377.057693300956,228.4477946687602,-145.21293464072826,5226,1839,-323.1803133099209,-1375.5326405480323,0.4492519664798725,0.0
short_uptrend_premium_persistence_lb390_thr100_flat,short_uptrend,premium_persistence,390,100.0,flat,4.822071674057682,130.99215311638542,-126.17008144232777,46,0.5186183243508085,140.19618106104303,130.00221302441008,10.19396803663298,34,0.3694701646090535,-185.3723787052619,100.53286346103546,-285.90524216629734,26,0.21628347949751126,15.236463361043562,93.97121661831584,-78.73475325727229,42,0.4507059545733579,228.60118558776676,61.96523291666804,166.63595267109872,30,0.33100061387354207,83.81701436016797,6.635991037150346,77.18102332301763,10,0.09961985688729874,-14.92971381751751,287.25226313748345,-302.1819769550012,50,0.6388473562593449,-662.0273042328062,174.01243029444876,-836.039734527255,54,0.5894117647058823,98.4902931605447,57.5211659680077,40.96912719253696,26,0.3183163856352169,185.5186207566195,127.98717681298977,57.531443943629604,56,0.7155863568419623,-83.34682301893714,161.96954084800385,-245.31636386694103,58,0.6231049477024327,219.10653481059583,31.329443744611385,187.77709106598442,19,0.19511596514909804,0.0,0.0,0.0,0,0.0,-14.92971381751751,287.25226313748345,-302.1819769550012,50,0.6388473562593449,-662.0273042328062,174.01243029444876,-836.039734527255,54,0.5894117647058823,98.4902931605447,57.5211659680077,40.96912719253696,26,0.3183163856352169,185.5186207566195,127.98717681298977,57.531443943629604,56,0.7155863568419623,-83.34682301893714,161.96954084800385,-245.31636386694103,58,0.6231049477024327,219.10653481059583,31.329443744611385,187.77709106598442,19,0.19511596514909804,-291.1661875509619,1042.8855295739054,-1334.0517171248673,318,0.38740817608345396,185.5186207566195,127.98717681298977,57.531443943629604,56,0.7155863568419623,135.75971179165867,193.29898459261523,-57.53927280095659,77,0.41373514227398245,0.4444444444444444,-836.039734527255,-1334.059545982194,228.4477946687602,-92.68808287710151,5226,1666,-250.83825739357178,-1393.607543819927,0.43924733946840777,0.0
short_uptrend_premium_persistence_lb390_thr50_flat,short_uptrend,premium_persistence,390,50.0,flat,141.1914026941652,136.41755769741334,4.773844996751788,40,0.4432876041156296,124.53521403184453,51.870833927093166,72.66438010475136,12,0.11484053497942387,-66.62795051498804,13.435333087615797,-80.06328360260385,6,0.025598483052856127,19.702394120342248,84.93543805661169,-65.23304393626948,38,0.4471454880294659,275.68091916299056,57.98414393408943,217.69677522890112,24,0.2667894413750767,91.44522848938408,5.945786453116113,85.49944203626796,8,0.07491055456171736,-163.13015969015686,258.174991721596,-421.30515141175295,44,0.5320103302976756,-634.3318379619145,173.83022060978405,-808.1620585716984,50,0.5656470588235294,-80.93486707032582,43.37280961881637,-124.30767668914214,16,0.20066932681168748,-58.80701269904698,121.9709798303672,-180.77799252941435,48,0.6129908955021063,-56.68478471009486,165.85009175550195,-222.53487646559682,54,0.5696321541896815,183.12652311737844,28.496915263282727,154.6296078540957,15,0.1489753343968585,0.0,0.0,0.0,0,0.0,-163.13015969015686,258.174991721596,-421.30515141175295,44,0.5320103302976756,-634.3318379619145,173.83022060978405,-808.1620585716984,50,0.5656470588235294,-80.93486707032582,43.37280961881637,-124.30767668914214,16,0.20066932681168748,-58.80701269904698,121.9709798303672,-180.77799252941435,48,0.6129908955021063,-56.68478471009486,165.85009175550195,-222.53487646559682,54,0.5696321541896815,183.12652311737844,28.496915263282727,154.6296078540957,15,0.1489753343968585,-292.46965673865867,825.9671151061359,-1118.4367718447945,238,0.2934815259837789,-58.80701269904698,121.9709798303672,-180.77799252941435,48,0.6129908955021063,126.44173840728357,194.34700701878467,-67.90526861150116,69,0.3638492015848241,0.4444444444444444,-808.1620585716984,-1367.1200329857102,228.4477946687602,-102.00605626147663,5226,835,-262.2522756302858,-1394.0085738678592,0.5257724538584134,0.0
short_uptrend_premium_persistence_lb1950_thr0_flat,short_uptrend,premium_persistence,1950,0.0,flat,11.151112890788184,129.57879682217018,-118.42768393138202,46,0.5282949534541891,-42.93965583485715,36.18049681345239,-79.12015264830951,10,0.12075617283950617,0.0,0.0,0.0,0,0.0,46.38344861393584,83.25572473908913,-36.872276125153334,34,0.41571516267648867,282.49976987822834,59.83151278789997,222.66825709032835,28,0.3232658072437078,98.3817251431951,7.680722521503032,90.70100262169207,8,0.06495974955277281,-149.60008697222804,278.2868708670377,-427.88695783926585,42,0.5079516107108876,-727.0425711022189,208.31076988912662,-935.3533409913451,62,0.7032941176470588,-101.81412790276845,35.86044826024045,-137.67457616300894,8,0.10451795597889046,217.3148487465859,128.35807061860862,88.9567781279772,54,0.6968338089414322,139.3753753837501,159.21946557958137,-19.84409019583133,56,0.6254554001645317,126.88178749550971,24.263736586037048,102.61805090947266,10,0.12394158792489876,0.0,0.0,0.0,0,0.0,-149.60008697222804,278.2868708670377,-427.88695783926585,42,0.5079516107108876,-727.0425711022189,208.31076988912662,-935.3533409913451,62,0.7032941176470588,-101.81412790276845,35.86044826024045,-137.67457616300894,8,0.10451795597889046,217.3148487465859,128.35807061860862,88.9567781279772,54,0.6968338089414322,139.3753753837501,159.21946557958137,-19.84409019583133,56,0.6254554001645317,126.88178749550971,24.263736586037048,102.61805090947266,10,0.12394158792489876,-582.980385285925,838.9853427005195,-1421.9657279864446,238,0.30556541686009997,217.3148487465859,128.35807061860862,88.9567781279772,54,0.6968338089414322,266.2571628792598,183.48320216561842,82.77396071364133,66,0.38011766118381557,0.2222222222222222,-935.3533409913451,-1250.234989144826,228.4477946687602,37.80936821049963,5226,1106,-100.70924145197704,-1429.7432911903802,0.5065549329083338,0.0
short_uptrend_premium_persistence_lb1950_thr25_flat,short_uptrend,premium_persistence,1950,25.0,flat,-70.03282381586651,133.08936228637765,-203.1221861022442,48,0.5478931896129349,-65.06807831324402,48.20413395192159,-113.2722122651656,16,0.1597222222222222,0.0,0.0,0.0,0,0.0,46.38344861393584,83.25572473908913,-36.872276125153334,34,0.41571516267648867,272.4957349294854,65.8948974510831,206.60083747840238,30,0.3351749539594843,259.27508943261125,23.966911288650934,235.30817814396033,12,0.12321109123434705,-154.49085682967655,273.39398991107447,-427.88484674075124,42,0.5173304336006525,-799.1716629128742,239.55833518617342,-1038.7299980990476,64,0.7243529411764705,-42.46833016827267,43.049090429455674,-85.5174205977283,16,0.19616424250225253,250.7466147315185,129.78172330389188,120.96489142762653,56,0.7131403723331975,202.59470340040053,159.58412724776773,43.010576152632765,56,0.6316840991890939,93.57984028740773,24.578434554687643,69.00140573272009,11,0.14185789667443857,0.0,0.0,0.0,0,0.0,-154.49085682967655,273.39398991107447,-427.88484674075124,42,0.5173304336006525,-799.1716629128742,239.55833518617342,-1038.7299980990476,64,0.7243529411764705,-42.46833016827267,43.049090429455674,-85.5174205977283,16,0.19616424250225253,250.7466147315185,129.78172330389188,120.96489142762653,56,0.7131403723331975,202.59470340040053,159.58412724776773,43.010576152632765,56,0.6316840991890939,93.57984028740773,24.578434554687643,69.00140573272009,11,0.14185789667443857,-553.0774790639015,910.412445243826,-1463.4899243077275,262,0.3334334635025533,250.7466147315185,129.78172330389188,120.96489142762653,56,0.7131403723331975,296.1745436878083,184.16256180245537,112.01198188535285,67,0.3920638732140713,0.2222222222222222,-1038.7299980990476,-1230.513050994748,228.4477946687602,67.72674901904807,5226,1305,-72.15057991710246,-1446.5444497348728,0.4822888283378747,0.0
two_sided_premium_persistence_lb1950_thr100_flat,two_sided,premium_persistence,1950,100.0,flat,-283.7374105941581,110.93965366303222,-394.6770642571904,42,0.4970602645761881,-133.44460553000204,127.40981724019555,-260.8544227701976,38,0.444701646090535,-119.60766590822125,123.1738797106602,-242.78154561888144,34,0.34771272813462906,71.60693786698147,69.92943451981932,1.6775033471621084,30,0.33812154696132596,128.72674501325676,16.169117423583582,112.55762758967319,16,0.18281154082259055,136.4144158499858,40.36566831724611,96.0487475327397,20,0.20114042933810375,176.38434161414196,133.32873796875137,43.055603645390555,26,0.30583118118798425,-465.6142486548287,165.82809480365287,-631.4423434584814,42,0.4036470588235294,-106.22075939453524,109.7256495429055,-215.9464089374407,36,0.42759685931265284,48.305210619190575,107.4216663859581,-59.1164557667676,46,0.5657018616659872,52.948429960189,84.65441994569677,-31.705989985507806,34,0.35256786931484313,75.07653807945935,41.18552529214533,33.891012787313976,21,0.2586820468769174,0.0,0.0,0.0,0,0.0,176.38434161414196,133.32873796875137,43.055603645390555,26,0.30583118118798425,-465.6142486548287,165.82809480365287,-631.4423434584814,42,0.4036470588235294,-106.22075939453524,109.7256495429055,-215.9464089374407,36,0.42759685931265284,48.305210619190575,107.4216663859581,-59.1164557667676,46,0.5657018616659872,52.948429960189,84.65441994569677,-31.705989985507806,34,0.35256786931484313,75.07653807945935,41.18552529214533,33.891012787313976,21,0.2586820468769174,-595.4922497373793,896.8700531898468,-1492.3623029272264,284,0.34811163603593764,48.305210619190575,107.4216663859581,-59.1164557667676,46,0.5657018616659872,128.02496803964834,125.83994523784209,2.185022801806237,55,0.30663945251530794,0.4444444444444444,-631.4423434584814,-1549.2937358921877,291.7318144217429,-163.70684638209454,2215,2893,-123.6549224360358,-1651.9079306515746,0.35477867461827156,0.14248110636985245
short_uptrend_premium_persistence_lb1950_thr50_flat,short_uptrend,premium_persistence,1950,50.0,flat,-208.91846306040128,143.15418854620054,-352.0726516066019,50,0.5649191572758452,-97.75882121982882,94.37295895108524,-192.13178017091403,30,0.35030864197530864,0.0,0.0,0.0,0,0.0,11.686361626974673,85.494296572397,-73.80793494542236,38,0.44788213627992635,261.82101826817575,65.89470098989447,195.92631727828123,30,0.3474524248004911,191.55150465229198,37.094197741339904,154.45730691095207,16,0.15764758497316636,-118.80020557474502,275.0918149056675,-393.8920204804127,44,0.5499524262607041,-848.2916553316677,231.80833095051437,-1080.099986282182,70,0.7621176470588236,-16.861041385745068,73.24084973949854,-90.10189112524358,26,0.2943750804479341,379.2650425940103,131.59267112241758,247.6723714715926,58,0.7294469357249627,202.59470340040053,159.58412724776773,43.010576152632765,56,0.6316840991890939,93.57984028740773,24.578434554687643,69.00140573272009,11,0.14185789667443857,0.0,0.0,0.0,0,0.0,-118.80020557474502,275.0918149056675,-393.8920204804127,44,0.5499524262607041,-848.2916553316677,231.80833095051437,-1080.099986282182,70,0.7621176470588236,-16.861041385745068,73.24084973949854,-90.10189112524358,26,0.2943750804479341,379.2650425940103,131.59267112241758,247.6723714715926,58,0.7294469357249627,202.59470340040053,159.58412724776773,43.010576152632765,56,0.6316840991890939,93.57984028740773,24.578434554687643,69.00140573272009,11,0.14185789667443857,-825.5713020249456,1006.1513383965977,-1831.722640421543,304,0.38279308555667824,379.2650425940103,131.59267112241758,247.6723714715926,58,0.7294469357249627,296.1745436878083,184.16256180245537,112.01198188535285,67,0.3920638732140713,0.2222222222222222,-1080.099986282182,-1472.0382870645974,228.4477946687602,67.72674901904807,5226,1305,-72.15057991710246,-1697.8246699018518,0.4440080201532055,0.0
short_only_diagnostic,short_only,none,0,0.0,none,-580.4108692357968,131.5690125710605,-711.9798818068572,34,0.4174424301812837,-127.37779735887855,220.67380308234226,-348.05160044122084,72,0.89184670781893,37.457257548947354,246.49873594265054,-209.04147839370313,82,0.9173974875562929,53.721682573266705,85.4082059759527,-31.686523402686007,26,0.29809699201964396,-86.31251721045174,105.18961776141555,-191.5021349718673,48,0.5651319828115409,395.12897059349683,271.5082157359634,123.62075485753338,82,0.891994633273703,102.59725665640929,154.4870573010255,-51.889800644616244,28,0.37678401522359656,-393.8453326821456,115.35109371914757,-509.19642640129325,36,0.40305882352941175,148.54039105698826,113.6379248909167,34.90246616607158,52,0.6401081220234265,197.64303023061203,36.80368497262144,160.83934525799057,30,0.38877564886533494,55.00186196459644,46.9748705557586,8.026991408837878,32,0.3579739099776707,-851.0410326648632,113.9315279665431,-964.9725606314064,65,0.7878267272057922,0.0,0.0,0.0,0,0.0,102.59725665640929,154.4870573010255,-51.889800644616244,28,0.37678401522359656,-393.8453326821456,115.35109371914757,-509.19642640129325,36,0.40305882352941175,148.54039105698826,113.6379248909167,34.90246616607158,52,0.6401081220234265,197.64303023061203,36.80368497262144,160.83934525799057,30,0.38877564886533494,55.00186196459644,46.9748705557586,8.026991408837878,32,0.3579739099776707,-851.0410326648632,113.9315279665431,-964.9725606314064,65,0.7878267272057922,-450.50095805816426,1444.3236669804746,-1894.8246250386392,460,0.6043857014118353,197.64303023061203,36.80368497262144,160.83934525799057,30,0.38877564886533494,-796.0391707002667,160.90639852230169,-956.9455692225685,97,0.5682554928562853,0.2222222222222222,-711.9798818068572,-2690.930849003217,0.0,-796.0391707002667,0,9466,-1117.85196774487,-1882.0980149759582,,
short_uptrend_premium_persistence_lb1950_thr75_flat,short_uptrend,premium_persistence,1950,75.0,flat,-271.8320784575212,143.15012223089468,-414.982200688416,50,0.579985301322881,-96.66852580386909,112.54420460561899,-209.21273040948805,36,0.40753600823045266,0.0,0.0,0.0,0,0.0,11.686361626974673,85.494296572397,-73.80793494542236,38,0.44788213627992635,288.898257069965,66.44805415916876,222.45020291079624,32,0.3597298956414979,149.3427511485823,37.783679233027414,111.55907191555491,18,0.17732558139534885,-146.7466682134244,276.2761905627473,-423.0228587761719,46,0.563816773141226,-829.4619717275787,233.4025383830549,-1062.8645101106333,72,0.8096470588235294,-130.2263409253879,89.98023593849128,-220.20657686387912,32,0.3892392843351783,287.7188023206667,131.22587432279735,156.49292799786926,58,0.7506454681342574,-47.15432031607847,172.96291846879822,-220.1172387848767,60,0.6714067457985662,-51.86995729550503,38.360552918381245,-90.2305102138863,19,0.2415020247883176,0.0,0.0,0.0,0,0.0,-146.7466682134244,276.2761905627473,-423.0228587761719,46,0.563816773141226,-829.4619717275787,233.4025383830549,-1062.8645101106333,72,0.8096470588235294,-130.2263409253879,89.98023593849128,-220.20657686387912,32,0.3892392843351783,287.7188023206667,131.22587432279735,156.49292799786926,58,0.7506454681342574,-47.15432031607847,172.96291846879822,-220.1172387848767,60,0.6714067457985662,-51.86995729550503,38.360552918381245,-90.2305102138863,19,0.2415020247883176,-1025.0082152822592,1045.0793216854004,-2070.0875369676596,324,0.4112892214424206,287.7188023206667,131.22587432279735,156.49292799786926,58,0.7506454681342574,-99.0242776115835,211.32347138717944,-310.347748998763,79,0.4610997718813783,0.2222222222222222,-1062.8645101106333,-2223.9423579685536,228.4477946687602,-327.4720722803437,5226,2455,-521.6712203859423,-2031.2251285706102,0.40900724898462804,0.0
two_sided_multi_day_trend_premium_lb1950_thr200_flat,two_sided,multi_day_trend_premium,1950,200.0,flat,-303.1321249268526,183.36182928206668,-486.4939542089194,58,0.6856932876041156,26.49732964960627,237.25696507242606,-210.75963542281977,76,0.9412294238683128,37.457257548947354,246.49873594265054,-209.04147839370313,82,0.9173974875562929,100.10513118720255,168.66393071504186,-68.55879952783934,60,0.7138121546961326,195.41724321366695,161.28341209038388,34.13383112328304,68,0.8011049723756906,412.8270527222178,270.3660280521113,142.4610246701064,86,0.8990384615384616,27.63648820319098,336.4235055659615,-308.7870173627705,64,0.7360337093924154,-689.3591506974594,270.4070965358902,-959.7662472333495,84,0.7945882352941176,-22.723235542825293,144.01277767073785,-166.7360132135631,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,-648.2923575305576,137.84792228743825,-786.140279817996,75,0.8883298564241011,0.0,0.0,0.0,0,0.0,27.63648820319098,336.4235055659615,-308.7870173627705,64,0.7360337093924154,-689.3591506974594,270.4070965358902,-959.7662472333495,84,0.7945882352941176,-22.723235542825293,144.01277767073785,-166.7360132135631,58,0.7208134895095893,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,156.5678691378469,188.97238171266886,-32.40451257482201,76,0.8534492889881302,-648.2923575305576,137.84792228743825,-786.140279817996,75,0.8883298564241011,-215.2740086423055,2018.27428092727,-2233.5482895695754,636,0.8029574810890522,167.88893502573288,143.34661994680297,24.542315078929825,70,0.9122163337409974,-491.7244883927108,326.82030400010706,-818.5447923928181,151,0.8705126665866251,0.2222222222222222,-959.7662472333495,-3027.550766883464,228.4477946687602,-720.1722830614709,5226,9275,-1145.365096392925,-2425.168064578053,0.013891316641817902,0.01805562696005347
two_sided_multi_day_trend_lb1950_thr200_flat,two_sided,multi_day_trend,1950,200.0,flat,-87.06828615705042,180.79409935101805,-267.86238550806854,64,0.571656050955414,-79.92776003004742,362.84464326589,-442.77240329593735,124,0.7664609053497943,7.181052567917234,231.1886548494982,-224.0076022815809,94,0.9136051196966106,106.52382040531982,218.34975043863562,-111.82593003331583,76,0.6189073050951504,212.8487123198397,160.02731735947586,52.821394960363854,68,0.7900552486187845,225.05755286029938,371.8118835011329,-146.75433064083353,142,0.8260286225402504,24.05502270158344,302.639773490882,-278.5847507892987,68,0.6834307462280821,-541.5264164045652,280.98664492895375,-822.5130613335189,94,0.6035294117647059,66.96374146233808,164.831509068738,-97.8677676063999,76,0.6595443429012743,216.65411779197007,110.0461651754974,106.60795261647253,84,0.7202065498029624,274.06417631605785,174.7793918054364,99.28478451062144,72,0.8084381243389352,-42.17720045796902,140.354547326526,-182.53174778449502,91,0.2869063688796171,0.0,0.0,0.0,0,0.0,24.05502270158344,302.639773490882,-278.5847507892987,68,0.6834307462280821,-541.5264164045652,280.98664492895375,-822.5130613335189,94,0.6035294117647059,66.96374146233808,164.831509068738,-97.8677676063999,76,0.6595443429012743,216.65411779197007,110.0461651754974,106.60795261647253,84,0.7202065498029624,274.06417631605785,174.7793918054364,99.28478451062144,72,0.8084381243389352,-42.17720045796902,140.354547326526,-182.53174778449502,91,0.2869063688796171,-65.89256027436541,2273.474276254224,-2339.36683652859,806,0.7165952101368143,216.65411779197007,110.0461651754974,106.60795261647253,84,0.7202065498029624,231.88697585808882,315.1339391319624,-83.2469632738736,163,0.5533077200144075,0.1111111111111111,-822.5130613335189,-2316.0058471859907,345.9441018469711,-114.05712598888229,4843,4374,-398.380902405836,-2471.1109280550895,0.1213716518430929,0.044830599969153256
