trial_id,strategy_family,universe,pair_or_basket,method,signal,hedge_method,execution_mode,passive_fill_prob,adverse_selection_bps,entry_z,exit_z,max_hold,z_stop,beta,adf_p,ou_half_life_minutes,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_cost_share,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_cost_share,test_2x_cost_net_bps,test_latency1_net_bps,sharpe,dsr_pvalue,selected_flag,gate_selected_flag,skip_reason
127,pair_trading,XLK_top20_cleaned,XLK-AVGO,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.1460693017072228,0.0768712027156273,199.77179405295615,-154.0420638425558,181.5313166750599,-335.57338051761576,50.0,1.1784528988173029,-8.078529212347929,279.95367983615733,-288.03220904850514,115.0,34.654040664760075,-567.9858888846625,-416.4583351449617,-1.5683661041942498,1.0,False,False,
128,pair_trading,XLK_top20_cleaned,XLK-AVGO,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.1460693017072228,0.0768712027156273,199.77179405295615,-97.5604582771365,116.98109629546755,-214.54155457260399,40.0,1.1990625952490253,-8.078529212347929,279.95367983615733,-288.03220904850514,115.0,34.654040664760075,-567.9858888846625,-416.4583351449617,-1.5683661041942498,1.0,True,False,
129,pair_trading,,XLK-MU,coint_filter,,,,,,,,,,,0.7709219780992628,,,,,,,,,,,,,,,,False,False,coint_filter_fail
130,pair_trading,,XLK-AMD,coint_filter,,,,,,,,,,,0.13917399440730255,,,,,,,,,,,,,,,,False,False,coint_filter_fail
131,pair_trading,,XLK-INTC,coint_filter,,,,,,,,,,,0.7227834737386631,,,,,,,,,,,,,,,,False,False,coint_filter_fail
132,pair_trading,,XLK-CSCO,coint_filter,,,,,,,,,,,0.7699862889737213,,,,,,,,,,,,,,,,False,False,coint_filter_fail
133,pair_trading,,XLK-PLTR,coint_filter,,,,,,,,,,,0.3283475828923219,,,,,,,,,,,,,,,,False,False,coint_filter_fail
134,pair_trading,,XLK-LRCX,coint_filter,,,,,,,,,,,0.8336242722019149,,,,,,,,,,,,,,,,False,False,coint_filter_fail
135,pair_trading,,XLK-AMAT,coint_filter,,,,,,,,,,,0.7005304277500676,,,,,,,,,,,,,,,,False,False,coint_filter_fail
136,pair_trading,XLK_top20_cleaned,XLK-ORCL,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.11882894568938178,0.05799809212512568,213.28375926186595,-373.76240476263297,211.26176114173418,-585.0241659043672,94.0,0.5652300992549028,-201.3747061720522,813.0009881189668,-1014.3756942910192,317.0,4.03725474551083,-1827.3766824099857,-1357.79035725748,-3.678166151707074,1.0,False,False,
137,pair_trading,XLK_top20_cleaned,XLK-ORCL,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.11882894568938178,0.05799809212512568,213.28375926186595,-318.2663151503983,176.66607245439323,-494.93238760479153,84.0,0.5550888172721289,-201.3747061720522,813.0009881189668,-1014.3756942910192,317.0,4.03725474551083,-1827.3766824099857,-1357.79035725748,-3.678166151707074,1.0,False,False,
138,pair_trading,XLK_top20_cleaned,XLK-ORCL,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.11882894568938178,0.05799809212512568,213.28375926186595,-56.09247627119375,236.82378929325066,-292.9162655644444,72.0,4.222024147200492,-55.00859255631006,489.4166065048168,-544.4251990611268,191.0,8.897093776828063,-1033.8418055659438,-818.5223091317243,-2.3704711145360853,1.0,False,False,
139,pair_trading,XLK_top20_cleaned,XLK-ORCL,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.11882894568938178,0.05799809212512568,213.28375926186595,-62.689658471713344,201.5008674816908,-264.1905259534041,62.0,3.214260093195618,-55.00859255631006,489.4166065048168,-544.4251990611268,191.0,8.897093776828063,-1033.8418055659438,-818.5223091317243,-2.3704711145360853,1.0,False,False,
140,pair_trading,XLK_top20_cleaned,XLK-ORCL,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.11882894568938178,0.05799809212512568,213.28375926186595,120.38068684392479,108.08528224800484,12.295404595919907,46.0,0.8978623156398742,22.926424338075222,186.0940628286098,-163.1676384905345,99.0,8.117012059292332,-349.2617013191443,-254.32896505441414,-0.9422199732301201,1.0,False,False,
141,pair_trading,XLK_top20_cleaned,XLK-ORCL,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.11882894568938178,0.05799809212512568,213.28375926186595,151.8856964620676,80.84281395738277,71.0428825046848,36.0,0.5322608767019263,22.926424338075222,186.0940628286098,-163.1676384905345,99.0,8.117012059292332,-349.2617013191443,-254.32896505441414,-0.9422199732301201,1.0,True,False,
142,pair_trading,,XLK-TXN,coint_filter,,,,,,,,,,,0.2693081721383044,,,,,,,,,,,,,,,,False,False,coint_filter_fail
143,pair_trading,,XLK-KLAC,coint_filter,,,,,,,,,,,0.20415231288606434,,,,,,,,,,,,,,,,False,False,coint_filter_fail
144,pair_trading,,XLK-IBM,coint_filter,,,,,,,,,,,0.5055174067090747,,,,,,,,,,,,,,,,False,False,coint_filter_fail
145,pair_trading,,XLK-ADI,coint_filter,,,,,,,,,,,0.5528604935240394,,,,,,,,,,,,,,,,False,False,coint_filter_fail
146,pair_trading,,XLK-QCOM,coint_filter,,,,,,,,,,,0.29771453604037246,,,,,,,,,,,,,,,,False,False,coint_filter_fail
147,pair_trading,XLK_top20_cleaned,XLK-ANET,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.12375269120668982,0.015941952505673547,205.41576085320528,-359.6524922357323,286.9112222735795,-646.5637145093117,86.0,0.797745680809922,-203.635436957062,1081.625453029749,-1285.2608899868108,303.0,5.311577735155288,-2366.8863430165597,-1879.1366040332684,-4.810455975694805,1.0,False,False,
148,pair_trading,XLK_top20_cleaned,XLK-ANET,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.12375269120668982,0.015941952505673547,205.41576085320528,-339.69266160776107,260.0197522399929,-599.7124138477539,82.0,0.7654559006642142,-195.02361540688722,1065.3840474303029,-1260.4076628371897,303.0,5.462846359439807,-2325.791710267493,-1853.5184059685128,-4.719026988227897,1.0,False,False,
149,pair_trading,XLK_top20_cleaned,XLK-ANET,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.12375269120668982,0.015941952505673547,205.41576085320528,2.14081554322558,255.51914431710392,-253.37832877387834,70.0,119.3559833427366,-293.96373835927704,649.1405193943991,-943.104257753676,187.0,2.208233311419627,-1592.2447771480752,-1107.8319204458496,-4.140947006620416,1.0,False,False,
150,pair_trading,XLK_top20_cleaned,XLK-ANET,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.12375269120668982,0.015941952505673547,205.41576085320528,22.10064617119693,228.6276742835173,-206.52702811232035,66.0,10.344841164937543,-289.7153060767495,634.9964635184646,-924.7117695952143,187.0,2.191794669454728,-1559.7082331136792,-1085.6118247789298,-4.061739890794182,1.0,False,False,
151,pair_trading,XLK_top20_cleaned,XLK-ANET,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.12375269120668982,0.015941952505673547,205.41576085320528,29.91506889600183,154.4067817689615,-124.49171287295965,40.0,5.161505136616887,-33.97293787164771,358.08830481159293,-392.06124268324066,108.0,10.540398542053596,-750.1495474948335,-428.363932557254,-2.181842950501742,1.0,False,False,
152,pair_trading,XLK_top20_cleaned,XLK-ANET,coint_filter,zscore,ols,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.12375269120668982,0.015941952505673547,205.41576085320528,26.545450826449684,133.27473152122872,-106.72928069477895,36.0,5.020624151104444,-25.54143221415531,360.2868563789406,-385.828288593096,108.0,14.105977039896226,-746.1151449720365,-387.8619535321888,-2.145689750982924,1.0,True,False,
153,pair_trading,,XLK-SNDK,coint_filter,,,,,,,,,,,0.899991533643907,,,,,,,,,,,,,,,,False,False,coint_filter_fail
154,pair_trading,,XLK-APH,coint_filter,,,,,,,,,,,0.8365306258662117,,,,,,,,,,,,,,,,False,False,coint_filter_fail
155,pair_trading,XLK_top20_cleaned,XLK-NVDA,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.31758231487416755,0.46185850937126405,162.20423739760724,151.27622373110555,309.589051645829,-158.3128279147234,94.0,2.046514938105049,-228.98330531059065,1297.8705142112774,-1526.8538195218682,371.0,5.667970040221312,-2824.724333733146,-1719.324901992263,-6.431607247298052,1.0,False,False,
156,pair_trading,XLK_top20_cleaned,XLK-NVDA,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.31758231487416755,0.46185850937126405,162.20423739760724,151.27622373110555,309.589051645829,-158.3128279147234,94.0,2.046514938105049,-202.89363338201943,1023.8084880926538,-1226.7021214746733,293.0,5.04603555580756,-2250.510609567327,-1443.2142965489086,-5.187907150577163,1.0,False,False,
157,pair_trading,XLK_top20_cleaned,XLK-NVDA,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.31758231487416755,0.46185850937126405,162.20423739760724,8.79110205451976,180.7684260670693,-171.97732401254947,54.0,20.562658122496828,-425.1765236592077,862.3797824158925,-1287.5563060750997,271.0,2.0282864514577876,-2149.936088490992,-1522.0642063214032,-6.239080332720637,1.0,False,False,
158,pair_trading,XLK_top20_cleaned,XLK-NVDA,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.31758231487416755,0.46185850937126405,162.20423739760724,8.79110205451976,180.7684260670693,-171.97732401254947,54.0,20.562658122496828,-399.08685173063645,588.3177562972684,-987.4046080279045,193.0,1.47415970670553,-1575.7223643251734,-1245.953600878049,-4.810062164910276,1.0,False,False,
159,pair_trading,XLK_top20_cleaned,XLK-NVDA,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.31758231487416755,0.46185850937126405,162.20423739760724,235.16550528597176,127.75280297694269,107.4127023090291,34.0,0.5432463524851979,-325.28774893519187,607.188810344098,-932.4765592792896,195.0,1.8666205915583687,-1539.6653696233875,-952.4911626240223,-5.641777232875391,1.0,True,False,
160,pair_trading,XLK_top20_cleaned,XLK-NVDA,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.31758231487416755,0.46185850937126405,162.20423739760724,235.16550528597176,127.75280297694269,107.4127023090291,34.0,0.5432463524851979,-299.1980770066206,333.1267842254741,-632.3248612320946,117.0,1.1133988144519482,-965.4516454575688,-676.3805571806681,-3.857749941055502,1.0,False,False,
161,pair_trading,XLK_top20_cleaned,XLK-AAPL,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.1239698593839163,0.189768076937123,216.37550743972142,-87.1967436009534,229.1605153610293,-316.35725896198255,90.0,2.6280857047799624,-513.0166095055378,762.4780167651575,-1275.4946262706953,291.0,1.4862638024528265,-2037.9726430358526,-1509.5553977691986,-4.531140257591638,1.0,False,False,
162,pair_trading,XLK_top20_cleaned,XLK-AAPL,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.1239698593839163,0.189768076937123,216.37550743972142,-87.1967436009534,229.1605153610293,-316.35725896198255,90.0,2.6280857047799624,-513.0166095055378,762.4780167651575,-1275.4946262706953,291.0,1.4862638024528265,-2037.9726430358526,-1509.5553977691986,-4.531140257591638,1.0,False,False,
163,pair_trading,XLK_top20_cleaned,XLK-AAPL,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.1239698593839163,0.189768076937123,216.37550743972142,-296.7921862024524,146.88889679746174,-443.6810829999141,56.0,0.4949217116425823,-114.06616874565363,480.9485407076043,-595.0147094532581,197.0,4.21639953367795,-1075.9632501608623,-673.718520304408,-2.472100922612423,1.0,False,False,
164,pair_trading,XLK_top20_cleaned,XLK-AAPL,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.1239698593839163,0.189768076937123,216.37550743972142,-296.7921862024524,146.88889679746174,-443.6810829999141,56.0,0.4949217116425823,-114.06616874565363,480.9485407076043,-595.0147094532581,197.0,4.21639953367795,-1075.9632501608623,-673.718520304408,-2.472100922612423,1.0,False,False,
165,pair_trading,XLK_top20_cleaned,XLK-AAPL,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.1239698593839163,0.189768076937123,216.37550743972142,53.46922704469976,76.84938812502163,-23.38016108032184,32.0,1.4372638688189057,290.9605051374115,329.00678184279707,-38.04627670538559,106.0,1.130760965951092,-367.05305854818266,-58.14104902355787,-0.20195983521119665,1.0,True,False,
166,pair_trading,XLK_top20_cleaned,XLK-AAPL,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.1239698593839163,0.189768076937123,216.37550743972142,53.46922704469976,76.84938812502163,-23.38016108032184,32.0,1.4372638688189057,290.9605051374115,329.00678184279707,-38.04627670538559,106.0,1.130760965951092,-367.05305854818266,-58.14104902355787,-0.20195983521119665,1.0,False,False,
167,pair_trading,XLK_top20_cleaned,XLK-MSFT,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.08924998178728798,0.2977819522775341,222.94252116231624,-434.74797050114097,291.35215839088664,-726.1001288920276,84.0,0.670163354770904,-653.6068385506072,890.3632408260222,-1543.9700793766292,303.0,1.3622306076240411,-2434.3333202026515,-1860.024683195992,-5.440113168728455,1.0,False,False,
168,pair_trading,XLK_top20_cleaned,XLK-MSFT,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.08924998178728798,0.2977819522775341,222.94252116231624,-396.8305631213707,279.0727151259024,-675.903278247273,84.0,0.703254086406011,-653.6068385506072,890.3632408260222,-1543.9700793766292,303.0,1.3622306076240411,-2434.3333202026515,-1860.024683195992,-5.440113168728455,1.0,False,False,
169,pair_trading,XLK_top20_cleaned,XLK-MSFT,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.08924998178728798,0.2977819522775341,222.94252116231624,-134.78491302396475,184.88026645741084,-319.6651794813755,60.0,1.3716688486087396,28.94913501621188,627.8998009165847,-598.9506659003729,207.0,21.689760352596128,-1226.8504668169576,-741.1508923656585,-2.4510089786188813,1.0,False,False,
170,pair_trading,XLK_top20_cleaned,XLK-MSFT,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.08924998178728798,0.2977819522775341,222.94252116231624,-103.47299233281637,174.0758419327701,-277.54883426558644,60.0,1.6823311862177788,28.94913501621188,627.8998009165847,-598.9506659003729,207.0,21.689760352596128,-1226.8504668169576,-741.1508923656585,-2.4510089786188813,1.0,False,False,
171,pair_trading,XLK_top20_cleaned,XLK-MSFT,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.08924998178728798,0.2977819522775341,222.94252116231624,-160.82128801045175,128.46461889127812,-289.28590690173,38.0,0.7988035693566217,69.2877258472553,300.0859935517086,-230.79826770445322,106.0,4.3310123096441036,-530.884261256162,-210.08679590826466,-1.2488601826426968,1.0,False,False,
172,pair_trading,XLK_top20_cleaned,XLK-MSFT,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.08924998178728798,0.2977819522775341,222.94252116231624,-136.57397174449588,105.82296368259811,-242.39693542709404,36.0,0.7748399078601368,69.2877258472553,300.0859935517086,-230.79826770445322,106.0,4.3310123096441036,-530.884261256162,-210.08679590826466,-1.2488601826426968,1.0,True,False,
173,pair_trading,XLK_top20_cleaned,XLK-AVGO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.1201542430341937,0.0768712027156273,183.7871439288373,-126.55883252554908,446.97627912641883,-573.535111651968,110.0,3.5317667697051918,70.5263366419892,1134.5803651140805,-1064.0540284720914,303.0,16.08732877865921,-2198.6343935861714,-1334.1924999770777,-4.056849312886405,1.0,False,False,
174,pair_trading,XLK_top20_cleaned,XLK-AVGO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.1201542430341937,0.0768712027156273,183.7871439288373,-60.77580861611871,403.11177093195755,-463.88757954807636,110.0,6.6327668872026475,70.5263366419892,1134.5803651140805,-1064.0540284720914,303.0,16.08732877865921,-2198.6343935861714,-1334.1924999770777,-4.056849312886405,1.0,False,False,
175,pair_trading,XLK_top20_cleaned,XLK-AVGO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.1201542430341937,0.0768712027156273,183.7871439288373,-308.0133060205704,288.82920135513916,-596.8425073757094,66.0,0.9377166366178024,-54.82209553909066,632.053689523123,-686.8757850622137,201.0,11.529177848964927,-1318.9294745853367,-896.7189022252101,-2.96907053493686,1.0,False,False,
176,pair_trading,XLK_top20_cleaned,XLK-AVGO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.1201542430341937,0.0768712027156273,183.7871439288373,-242.23028211114,244.96469316067783,-487.19497527181784,66.0,1.011288477335312,-54.82209553909066,632.053689523123,-686.8757850622137,201.0,11.529177848964927,-1318.9294745853367,-896.7189022252101,-2.96907053493686,1.0,False,False,
177,pair_trading,XLK_top20_cleaned,XLK-AVGO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.1201542430341937,0.0768712027156273,183.7871439288373,-202.13203419816253,137.73951308977917,-339.87154728794167,32.0,0.6814333692142266,33.746183337761835,462.6366337060862,-428.8904503683244,128.0,13.709302443941795,-891.5270840744105,-516.3063512670116,-2.229844012762896,1.0,False,False,
178,pair_trading,XLK_top20_cleaned,XLK-AVGO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.1201542430341937,0.0768712027156273,183.7871439288373,-145.44482773749576,105.3508842754285,-250.7957120129243,32.0,0.7243357217595231,33.746183337761835,462.6366337060862,-428.8904503683244,128.0,13.709302443941795,-891.5270840744105,-516.3063512670116,-2.229844012762896,1.0,True,False,
179,pair_trading,XLK_top20_cleaned,XLK-MU,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.13795839680072597,0.7709219780992628,180.0213578542554,-190.90764869360132,354.04818249779703,-544.9558311913983,88.0,1.8545521089415822,-791.5782132617531,1030.8262871191482,-1822.4045003809015,301.0,1.302241862963303,-2853.2307875000497,-2044.5392132812158,-6.885934691005206,1.0,False,False,
180,pair_trading,XLK_top20_cleaned,XLK-MU,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.13795839680072597,0.7709219780992628,180.0213578542554,-190.90764869360132,354.04818249779703,-544.9558311913983,88.0,1.8545521089415822,-766.1847221799461,1019.8429236886062,-1786.0276458685526,301.0,1.3310666398919475,-2805.8705695571584,-2047.2442916467662,-6.752972875655461,1.0,False,False,
181,pair_trading,XLK_top20_cleaned,XLK-MU,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.13795839680072597,0.7709219780992628,180.0213578542554,-249.94046423063332,215.5556423638005,-465.49610659443385,60.0,0.8624279507014754,-294.9402941198203,776.4950779577883,-1071.435372077609,215.0,2.632719548459985,-1847.9304500353971,-1151.6877901062503,-4.584795208855872,1.0,True,False,
182,pair_trading,XLK_top20_cleaned,XLK-MU,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.13795839680072597,0.7709219780992628,180.0213578542554,-249.94046423063332,215.5556423638005,-465.49610659443385,60.0,0.8624279507014754,-269.5468030380135,765.5117145272463,-1035.05851756526,215.0,2.839995525449761,-1800.5702320925063,-1154.3928684718007,-4.432935675894987,1.0,False,False,
183,pair_trading,XLK_top20_cleaned,XLK-MU,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.13795839680072597,0.7709219780992628,180.0213578542554,-324.74791948207115,173.2242595694768,-497.972179051548,42.0,0.533411452937854,-383.5194617204658,411.48898560228645,-795.0084473227523,109.0,1.0729285647105091,-1206.4974329250385,-744.1965118020516,-4.51323256485984,1.0,False,False,
184,pair_trading,XLK_top20_cleaned,XLK-MU,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.13795839680072597,0.7709219780992628,180.0213578542554,-324.74791948207115,173.2242595694768,-497.972179051548,42.0,0.533411452937854,-358.125970638659,400.50562217174445,-758.6315928104034,109.0,1.1183372751702656,-1159.1372149821477,-746.901590167602,-4.313248594851452,1.0,False,False,
185,pair_trading,XLK_top20_cleaned,XLK-AMD,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.12060327439939197,0.13917399440730255,184.30642295223055,201.85823562228842,377.0991896100605,-175.2409539877719,102.0,1.8681387382959105,-84.6023422376424,995.153217180381,-1079.7555594180233,268.0,11.762714729399113,-2074.908776598404,-1131.700928868137,-4.29659960452133,1.0,False,False,
186,pair_trading,XLK_top20_cleaned,XLK-AMD,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.12060327439939197,0.13917399440730255,184.30642295223055,201.85823562228842,377.0991896100605,-175.2409539877719,102.0,1.8681387382959105,-84.6023422376424,995.153217180381,-1079.7555594180233,268.0,11.762714729399113,-2074.908776598404,-1131.700928868137,-4.29659960452133,1.0,False,False,
187,pair_trading,XLK_top20_cleaned,XLK-AMD,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.12060327439939197,0.13917399440730255,184.30642295223055,282.3044159865977,231.67960417342937,50.62481181316838,66.0,0.8206729723435437,-227.9282082659781,707.3149330847256,-935.2431413507034,194.0,3.103235612940601,-1642.5580744354293,-913.8772979707818,-4.238066584667057,1.0,False,False,
188,pair_trading,XLK_top20_cleaned,XLK-AMD,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.12060327439939197,0.13917399440730255,184.30642295223055,282.3044159865977,231.67960417342937,50.62481181316838,66.0,0.8206729723435437,-227.9282082659781,707.3149330847256,-935.2431413507034,194.0,3.103235612940601,-1642.5580744354293,-913.8772979707818,-4.238066584667057,1.0,False,False,
189,pair_trading,XLK_top20_cleaned,XLK-AMD,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.12060327439939197,0.13917399440730255,184.30642295223055,332.6288874392572,219.98076559068866,112.64812184856848,42.0,0.6613399313697921,63.18525768000554,438.70514933963614,-375.51989165963056,108.0,6.943156765481717,-814.2250409992668,-437.9049472450104,-2.100945664472818,1.0,True,False,
190,pair_trading,XLK_top20_cleaned,XLK-AMD,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.12060327439939197,0.13917399440730255,184.30642295223055,332.6288874392572,219.98076559068866,112.64812184856848,42.0,0.6613399313697921,63.18525768000554,438.70514933963614,-375.51989165963056,108.0,6.943156765481717,-814.2250409992668,-437.9049472450104,-2.100945664472818,1.0,False,False,
191,pair_trading,XLK_top20_cleaned,XLK-INTC,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.17271439050481224,0.7227834737386631,197.99916345148714,-59.94424212214924,300.8431436982565,-360.78738582040575,94.0,5.018716277790686,-111.37211040414323,827.007237737933,-938.3793481420763,272.0,7.425622399871188,-1765.3865858800093,-1175.972367857223,-3.899420131184644,1.0,False,False,
192,pair_trading,XLK_top20_cleaned,XLK-INTC,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.17271439050481224,0.7227834737386631,197.99916345148714,-59.94424212214924,300.8431436982565,-360.78738582040575,94.0,5.018716277790686,-111.37211040414323,827.007237737933,-938.3793481420763,272.0,7.425622399871188,-1765.3865858800093,-1175.972367857223,-3.899420131184644,1.0,False,False,
193,pair_trading,XLK_top20_cleaned,XLK-INTC,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.17271439050481224,0.7227834737386631,197.99916345148714,-383.00636701226574,151.81020820995127,-534.8165752222169,52.0,0.39636471162133335,-156.785632112655,539.0476266972873,-695.8332588099422,180.0,3.4381187831673636,-1234.8808855072298,-833.5661957496719,-3.2496638997011758,1.0,False,False,
194,pair_trading,XLK_top20_cleaned,XLK-INTC,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,,0.17271439050481224,0.7227834737386631,197.99916345148714,-383.00636701226574,151.81020820995127,-534.8165752222169,52.0,0.39636471162133335,-156.785632112655,539.0476266972873,-695.8332588099422,180.0,3.4381187831673636,-1234.8808855072298,-833.5661957496719,-3.2496638997011758,1.0,False,False,
195,pair_trading,XLK_top20_cleaned,XLK-INTC,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,4.0,0.17271439050481224,0.7227834737386631,197.99916345148714,-195.5760276635561,119.82149297353821,-315.3975206370943,38.0,0.6126594061909455,177.70942199874926,321.8637453192722,-144.15432332052302,104.0,1.8111799683954715,-466.0180686397952,-150.4735297678089,-0.8914591775473243,1.0,True,False,
196,pair_trading,XLK_top20_cleaned,XLK-INTC,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,2.0,0.5,120.0,,0.17271439050481224,0.7227834737386631,197.99916345148714,-195.5760276635561,119.82149297353821,-315.3975206370943,38.0,0.6126594061909455,177.70942199874926,321.8637453192722,-144.15432332052302,104.0,1.8111799683954715,-466.0180686397952,-150.4735297678089,-0.8914591775473243,1.0,False,False,
197,pair_trading,XLK_top20_cleaned,XLK-CSCO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,4.0,0.3066415117168932,0.7699862889737213,219.4775597758778,-366.89089688297315,283.64757458584205,-650.5384714688151,114.0,0.7731115080686148,-616.5805855599812,872.4192514789405,-1488.9998370389212,307.0,1.4149314329879614,-2361.4190885178623,-1553.7793130937519,-5.991615784243388,1.0,False,False,
198,pair_trading,XLK_top20_cleaned,XLK-CSCO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.0,0.5,120.0,,0.3066415117168932,0.7699862889737213,219.4775597758778,-385.97812808917234,248.79351677827805,-634.7716448674505,98.0,0.6445793133666875,-564.8447689904691,747.4797135378926,-1312.3244825283614,265.0,1.3233365246062945,-2059.804196066254,-1475.384776769148,-5.2883245706524376,1.0,False,False,
199,pair_trading,XLK_top20_cleaned,XLK-CSCO,kalman_lagged,zscore,kalman_lagged,aggressive_cross,0.0,0.0,1.5,0.5,120.0,4.0,0.3066415117168932,0.7699862889737213,219.4775597758778,-355.49527792372436,253.2938266715547,-608.789104595279,90.0,0.7125096798779472,-649.7208098198176,632.7458980374472,-1282.466707857265,214.0,0.9738735291746651,-1915.2126058947117,-1226.9775046222896,-6.0083624263133055,1.0,False,False,
