strategy,candidate_set,spread_fraction,participation_rate,execution_horizon_min,markowitz_gamma,active_signals,gross_leverage,largest_weight,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_max_drawdown_bps,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_max_drawdown_bps,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_max_drawdown_bps,validation_score
core_liquid_pairs_sf0.50_pr0.010_h15_g0.05,core_liquid_pairs,0.5,0.01,15,0.05,0,1.6199600917650062e-13,1.320167547971433e-13,9.800088239088499e-11,5.449973021860589e-10,-4.4699641979517393e-10,668.0,-5.12703559374315e-10,1.7487235877990353e-10,5.596302732406609e-11,1.1890933145583748e-10,89.0,-1.0559554163528719e-10,-1.8585014313739198e-10,1.19283005359135e-10,-3.0513314849652694e-10,168.0,-4.922252490444965e-10,-1.6757033186216743e-11
ou_filtered_sf0.50_pr0.001_h15_g0.005,ou_filtered,0.5,0.001,15,0.005,0,9.727007448166158e-15,5.338955742773554e-15,6.93837722613615e-11,1.3226392246671135e-10,-6.288015020534984e-11,809.0,-6.514953203743696e-11,7.687295340112481e-12,7.046350072275153e-12,6.409452678373288e-13,60.0,-6.729953364165123e-12,4.710004500154602e-13,1.902185453367446e-11,-1.8550854083659004e-11,145.0,-2.1206389982758668e-11,-1.6777400459946914e-11
ou_filtered_sf0.35_pr0.010_h1_g0.05,ou_filtered,0.35,0.01,1,0.05,0,4.113655079337525e-14,4.113655079337525e-14,4.889880307314428e-10,5.987251424010891e-10,-1.0973711166964645e-10,414.0,-1.6212890984105558e-10,5.095280642831601e-11,3.021134608003307e-11,2.0741460348282924e-11,22.0,-4.5429935988892516e-11,1.7864735846614762e-11,8.284521711828662e-11,-6.498048127167185e-11,75.0,-9.160403823036903e-11,-1.7289372070908848e-11
ou_filtered_sf0.50_pr0.001_h5_g0.05,ou_filtered,0.5,0.001,5,0.05,0,3.632692922382892e-14,2.705717161407558e-14,3.2103380046698046e-11,8.6088368845692e-11,-5.398498879899394e-11,718.0,-5.6971259910164064e-11,6.223901170139416e-12,6.96077820746458e-12,-7.368770373251613e-13,61.0,-1.4821508945940844e-11,-6.494857658133503e-12,1.8012219049565844e-11,-2.4507076707699352e-11,151.0,-3.106185819745197e-11,-1.7545464936635044e-11
ou_filtered_sf0.50_pr0.001_h1_g0.05,ou_filtered,0.5,0.001,1,0.05,0,9.665981654461634e-15,9.665981654461634e-15,1.1489901907533349e-10,1.863048440459972e-10,-7.140582497066368e-11,414.0,-7.647869273015549e-11,1.1972537382953174e-11,9.361509198095838e-12,2.611028184857335e-12,22.0,-1.0804498137685179e-11,4.197731837618982e-12,2.515103684136043e-11,-2.0953305003741452e-11,75.0,-2.714175292697354e-11,-1.786940314525041e-11
ou_filtered_sf0.35_pr0.005_h15_g0.25,ou_filtered,0.35,0.005,15,0.25,0,1.6602577602650714e-14,1.6602577602650714e-14,1.9735397281518196e-10,2.774231079822973e-10,-8.006913516711525e-11,414.0,-9.320525649399894e-11,2.0564386330007773e-11,1.4094531791033251e-11,6.469854538974524e-12,22.0,-1.8508222136810762e-11,7.210149065099632e-12,3.991786988226743e-11,-3.270772081716781e-11,75.0,-4.3366477345498346e-11,-1.7953800269718103e-11
liquid_validation_sf0.35_pr0.001_h15_g0.05,liquid_validation,0.35,0.001,15,0.05,0,3.560067599459449e-13,8.777854783002922e-14,4.831300823083048e-10,8.887314841310456e-10,-4.0560140182274093e-10,1258.0,-6.14528258874036e-10,2.361479623130103e-10,9.407038616215791e-11,1.4207757615085247e-10,164.0,-2.7009949655971434e-10,-1.0689056658659517e-10,1.916659028350815e-10,-2.9855646942167677e-10,280.0,-6.052184119093914e-10,-1.8046192924883526e-11
core_liquid_pairs_sf0.25_pr0.005_h15_g0.01,core_liquid_pairs,0.25,0.005,15,0.01,0,7.957699586104291e-14,5.218949026946381e-14,4.3921262114613525e-11,1.9709173352023707e-10,-1.5317047140562357e-10,842.0,-1.6564251113489505e-10,4.887194027117179e-11,2.291599729210753e-11,2.5955942979064276e-11,114.0,-2.4431831708861596e-11,3.3582353988250536e-11,5.320641018627738e-11,-1.962405619802684e-11,242.0,-7.642182208405807e-11,-1.8368841078719312e-11
ou_filtered_sf0.35_pr0.005_h15_g0.01,ou_filtered,0.35,0.005,15,0.01,0,3.2512153560679584e-14,1.8300352445675635e-14,3.4982523101877704e-11,9.34479294765982e-11,-5.846540637472051e-11,718.0,-6.117368732068519e-11,6.557515606029514e-12,7.446440545211619e-12,-8.889249391821067e-13,61.0,-1.2647273982489945e-11,-9.066741123977194e-12,1.864579797054894e-11,-2.771253909452613e-11,151.0,-3.164523696894599e-11,-1.8407053356620803e-11
core_liquid_pairs_sf0.25_pr0.005_h15_g0.1,core_liquid_pairs,0.25,0.005,15,0.1,0,8.59876258422019e-14,5.3696298021571734e-14,4.737528295467918e-11,2.129377526142298e-10,-1.655624696595506e-10,667.0,-1.794805443535583e-10,5.319507968853948e-11,2.4873372314958006e-11,2.832170737358147e-11,94.0,-2.6155210529610938e-11,3.6605160840213717e-11,5.752119613438185e-11,-2.0916035294168105e-11,199.0,-8.127984893020303e-11,-1.954362076297627e-11
core_liquid_pairs_sf0.35_pr0.005_h1_g0.01,core_liquid_pairs,0.35,0.005,1,0.01,0,1.0928483206331794e-13,7.088278216113782e-14,6.045780537648621e-11,2.627418928259175e-10,-2.0228408744943133e-10,667.0,-2.1925974496652137e-10,6.736254819025964e-11,2.918015850164487e-11,3.818238968861477e-11,94.0,-3.299982639494955e-11,4.64060617755395e-11,6.788568760941391e-11,-2.1479625833874403e-11,199.0,-1.0140436563719843e-10,-2.0447605377815218e-11
ou_filtered_sf0.50_pr0.001_h15_g0.25,ou_filtered,0.5,0.001,15,0.25,0,3.9236039954147414e-14,3.38330742816282e-14,3.179453879927126e-11,9.609628787862476e-11,-6.430174907935351e-11,718.0,-6.741135860450157e-11,6.267489854058238e-12,8.033535770771212e-12,-1.7660459167129728e-12,61.0,-1.679426455869552e-11,-5.515804855401146e-12,2.139019502449962e-11,-2.6905999879900767e-11,151.0,-3.4720729053519224e-11,-2.1602012886829017e-11
core_liquid_pairs_sf0.35_pr0.005_h1_g0.25,core_liquid_pairs,0.35,0.005,1,0.25,0,1.350407955552151e-13,8.62356652596209e-14,7.457980030317597e-11,3.243940505926969e-10,-2.498142502895209e-10,667.0,-2.7106601518287305e-10,8.336400449664005e-11,3.607059860666991e-11,4.729340588997017e-11,94.0,-4.081633906149956e-11,5.740279453092018e-11,8.379918272691226e-11,-2.6396388195992103e-11,199.0,-1.2492016600267645e-10,-2.512695442504347e-11
ou_filtered_sf0.50_pr0.001_h1_g0.25,ou_filtered,0.5,0.001,1,0.25,0,1.4108973592306256e-14,1.4108973592306256e-14,1.6771263218438872e-10,2.7194031798626594e-10,-1.0422768580187718e-10,414.0,-1.116323095446601e-10,1.7475743262042652e-11,1.3664549632069712e-11,3.811193629972943e-12,22.0,-1.5770811941522645e-11,6.127229469467485e-12,3.671177199576844e-11,-3.0584542526300945e-11,75.0,-3.961752556387403e-11,-2.608311769040437e-11
ou_filtered_sf0.50_pr0.005_h15_g0.05,ou_filtered,0.5,0.005,15,0.05,0,3.048191779686436e-14,3.048191779686436e-14,4.1122902745206785e-11,1.277315132954112e-10,-8.66086105502044e-11,502.0,-9.058884156145838e-11,7.46287812442342e-12,9.494682121517945e-12,-2.0318039970945242e-12,44.0,-1.3716603939857972e-11,-1.2834454438773886e-11,2.218657029607117e-11,-3.502102473484506e-11,103.0,-3.6584504773259604e-11,-2.6902011528693118e-11
ou_filtered_sf0.25_pr0.001_h15_g0.25,ou_filtered,0.25,0.001,15,0.25,0,9.960155225271269e-14,5.5263101020786194e-14,1.0666952441737417e-10,2.0258772707344292e-10,-9.591820265606878e-11,718.0,-1.1750261597214316e-10,2.0010085283555386e-11,1.6149592564176815e-11,3.860492719378563e-12,61.0,-3.598980571529969e-11,-2.7515797753043852e-11,4.047780906384177e-11,-6.799360681688562e-11,151.0,-8.807544538065861e-11,-2.8124498715907408e-11
core_liquid_pairs_sf0.25_pr0.010_h1_g0.25,core_liquid_pairs,0.25,0.01,1,0.25,0,1.9719491961880107e-13,1.2147544204392383e-13,1.0833242738037627e-10,4.5163769864240315e-10,-3.433052712620269e-10,842.0,-3.7780603261549635e-10,1.220200137054762e-10,5.23090172254068e-11,6.971099648006941e-11,114.0,-5.973172177491249e-11,8.383502770354407e-11,1.2097050782826002e-10,-3.713548012471592e-11,242.0,-1.820676533357797e-10,-3.0677116551690165e-11
core_liquid_pairs_sf0.25_pr0.010_h1_g0.01,core_liquid_pairs,0.25,0.01,1,0.01,0,2.1534499401436097e-13,1.333968920511401e-13,1.1791361934875295e-10,4.926179544661106e-10,-3.747043351173577e-10,842.0,-4.123798717615447e-10,1.3281199945296227e-10,5.6887606122202446e-11,7.592439333075983e-11,114.0,-6.607819441033765e-11,9.097771583924177e-11,1.3174866934987288e-10,-4.077095351063112e-11,242.0,-2.0059081222133777e-10,-3.3811709636757246e-11
liquid_validation_sf0.35_pr0.010_h15_g0.05,liquid_validation,0.35,0.01,15,0.05,0,1.069283141634009e-13,3.643130073112307e-14,1.4904753272732294e-10,3.8184816641102245e-10,-2.3280063368369945e-10,1167.0,-2.938112869565567e-10,8.209598445352648e-11,4.0088272508425496e-11,4.2007711945101014e-11,152.0,-8.26646240291772e-11,-3.658230493218933e-11,8.811636230373772e-11,-1.2469866723592706e-10,256.0,-2.2385694693014795e-10,-3.4729784907080564e-11
core_liquid_pairs_sf0.35_pr0.005_h5_g0.1,core_liquid_pairs,0.35,0.005,5,0.1,0,1.2782562062679765e-13,8.528180536409183e-14,7.093685539385368e-11,3.349641124724537e-10,-2.640272570786e-10,667.0,-2.8167573430923825e-10,7.857054899511065e-11,3.762045718163239e-11,4.095009181347827e-11,94.0,-3.89744892213903e-11,5.4174053150912316e-11,8.763689549981208e-11,-3.3462842348899806e-11,199.0,-1.225355801517615e-10,-3.4732643159531416e-11
core_liquid_pairs_sf0.50_pr0.005_h1_g0.01,core_liquid_pairs,0.5,0.005,1,0.01,0,8.682995521947444e-14,5.342022387541738e-14,4.776432883782579e-11,2.6280396608125394e-10,-2.1503963724342817e-10,667.0,-2.2489034850734048e-10,5.379067186360423e-11,2.8697425891771532e-11,2.509324597183269e-11,94.0,-2.716738167933699e-11,3.6999247488984626e-11,6.652000534022685e-11,-2.9520757851242226e-11,199.0,-8.440620815982412e-11,-3.553501096948033e-11
core_liquid_pairs_sf0.50_pr0.005_h1_g0.05,core_liquid_pairs,0.5,0.005,1,0.05,0,9.630957749344364e-14,5.681524914232946e-14,5.275097263665573e-11,2.9075629810541337e-10,-2.380053254687577e-10,667.0,-2.495291345080434e-10,5.988960115288011e-11,3.186663784202411e-11,2.802296331085599e-11,94.0,-3.058295002046009e-11,4.1146504760207094e-11,7.356706922427056e-11,-3.242056446406349e-11,199.0,-9.293391932689219e-11,-3.918828995252666e-11
ou_filtered_sf0.35_pr0.010_h15_g0.05,ou_filtered,0.35,0.01,15,0.05,0,3.345792786268202e-14,3.345792786268202e-14,3.977126410064088e-10,5.692125424648364e-10,-1.7149990145842757e-10,414.0,-1.96894184283528e-10,4.144186347666122e-11,2.8942629491904883e-11,1.2499233984756343e-11,22.0,-3.734722818785505e-11,1.4530071960679923e-11,8.228091055372876e-11,-6.775083859304884e-11,75.0,-8.920613119878705e-11,-3.92923184920168e-11
ou_filtered_sf0.50_pr0.010_h5_g0.25,ou_filtered,0.5,0.01,5,0.25,0,1.7231201675087395e-14,1.7231201675087395e-14,2.0482639433139461e-10,3.6253759595011005e-10,-1.5771120161871552e-10,414.0,-1.664605232327923e-10,2.1343016527758925e-11,1.8304875597086807e-11,3.0381409306721087e-12,22.0,-1.9407744161615127e-11,7.483147233013914e-12,5.034647059153579e-11,-4.2863323358521875e-11,75.0,-5.382177452277038e-11,-4.118645208618414e-11
ou_filtered_sf0.50_pr0.010_h5_g0.01,ou_filtered,0.5,0.01,5,0.01,0,1.7256802058913977e-14,1.7256802058913977e-14,2.0513070475684106e-10,3.630762177933741e-10,-1.579455130365331e-10,414.0,-1.667078335113841e-10,2.1374725831928797e-11,1.8332071137480303e-11,3.042654694448496e-12,22.0,-1.9436578233034746e-11,7.494264939428597e-12,5.042127030636476e-11,-4.2927005366936154e-11,75.0,-5.390173749412849e-11,-4.1247642768165743e-11
core_liquid_pairs_sf0.35_pr0.005_h1_g0.1,core_liquid_pairs,0.35,0.005,1,0.1,0,2.2418112121916038e-13,1.395197602626825e-13,1.234693251589657e-10,5.377992632518943e-10,-4.1432993809292853e-10,667.0,-4.5035092588531087e-10,1.3873060040153976e-10,5.991666391706472e-11,7.881393648447503e-11,94.0,-6.786466563193995e-11,9.54554632222616e-11,1.3888452654405766e-10,-4.342906332179603e-11,199.0,-2.0634939172620906e-10,-4.1337314360998334e-11
ou_filtered_sf0.50_pr0.010_h5_g0.005,ou_filtered,0.5,0.01,5,0.005,0,1.7538524418382473e-14,1.7538524418382473e-14,2.0847952372957082e-10,3.690035436324517e-10,-1.6052401990288085e-10,414.0,-1.6942938783172594e-10,2.172367450583752e-11,1.8631347580309266e-11,3.0923269255282504e-12,22.0,-1.975388607843453e-11,7.616611014559454e-12,5.124441234563794e-11,-4.362780133107848e-11,75.0,-5.4781699181957784e-11,-4.1921022644894334e-11
ou_filtered_sf0.35_pr0.010_h1_g0.01,ou_filtered,0.35,0.01,1,0.01,0,1.0406718771202559e-13,1.0406718771202559e-13,1.2370412249356086e-09,1.5146540140209717e-09,-2.7761278908536304e-10,414.0,-4.1015348561241867e-10,1.2890033726123674e-10,7.642862036090034e-11,5.2471716900336436e-11,22.0,-1.14928587475612e-10,4.519418334594102e-11,2.0958171248233762e-10,-1.643875291363966e-10,75.0,-2.3173976567900804e-10,-4.373862888417174e-11
core_liquid_pairs_sf0.50_pr0.005_h15_g0.05,core_liquid_pairs,0.5,0.005,15,0.05,0,7.342033667896518e-14,4.7119909992623566e-14,4.057022823788705e-11,2.592147939068377e-10,-2.186445656689506e-10,667.0,-2.242052086185481e-10,4.5302405327012485e-11,2.8936111598462627e-11,1.636629372854985e-11,94.0,-2.350516151725944e-11,3.119895057244239e-11,6.723197772037172e-11,-3.603302714792932e-11,199.0,-7.62998577139393e-11,-4.444268557206282e-11
ou_filtered_sf0.50_pr0.010_h1_g0.25,ou_filtered,0.5,0.01,1,0.25,0,2.4949158949731653e-14,2.4949158949731653e-14,2.9656934934855385e-10,4.985337199767211e-10,-2.0196437062816729e-10,414.0,-2.1488750832005466e-10,3.090268002536779e-11,2.510155065950129e-11,5.8011293658664926e-12,22.0,-2.797311614922315e-11,1.0834893194398278e-11,6.811676956023972e-11,-5.728187636584144e-11,75.0,-7.321241848145892e-11,-5.1539664053995026e-11
ou_filtered_sf0.50_pr0.010_h5_g0.001,ou_filtered,0.5,0.01,5,0.001,0,6.80566714095221e-14,3.4916514124461173e-14,6.999929437185536e-11,2.3131582859385894e-10,-1.6131653422200356e-10,718.0,-1.6456007640339268e-10,1.3216721633083013e-11,1.83292360968576e-11,-5.112514463774588e-12,61.0,-2.8344298565609335e-11,-1.7298371437097265e-11,4.6276337025482345e-11,-6.357470846257961e-11,151.0,-6.857230999847642e-11,-5.202696953724022e-11
ou_filtered_sf0.50_pr0.010_h1_g0.005,ou_filtered,0.5,0.01,1,0.005,0,6.995389964009439e-14,5.426494158534754e-14,8.457196351359631e-11,2.53837075085522e-10,-1.692651115719257e-10,718.0,-1.760395034108575e-10,1.557859999134853e-11,1.9178568280013448e-11,-3.599968288664922e-12,61.0,-2.8987596422215474e-11,-2.4351179285252443e-11,4.6207950789687236e-11,-7.055913007493968e-11,151.0,-7.591984590812886e-11,-5.267269388009011e-11
ou_filtered_sf0.35_pr0.005_h15_g0.1,ou_filtered,0.35,0.005,15,0.1,0,5.0248101849097865e-14,5.0248101849097865e-14,5.972965622373055e-10,8.396277324409034e-10,-2.423311702035978e-10,414.0,-2.8208795846459346e-10,6.223861158820604e-11,4.265744066379872e-11,1.958117092440732e-11,22.0,-5.6015581028075614e-11,2.1821690176136287e-11,1.2081239669212392e-10,-9.899070651598765e-11,75.0,-1.3124969041826985e-10,-5.433760986529719e-11
ou_filtered_sf0.35_pr0.010_h1_g0.001,ou_filtered,0.35,0.01,1,0.001,0,1.1352110595563289e-13,6.797270960364982e-14,1.2469232055545864e-10,3.103581353487194e-10,-1.856658147932609e-10,718.0,-1.9724578736709877e-10,2.329860741601245e-11,2.4456155922042893e-11,-1.1575485060304322e-12,61.0,-4.31787967692351e-11,-3.298309729731434e-11,6.077999193989168e-11,-9.376308923720601e-11,151.0,-1.0948715903211013e-10,-5.7432569354294826e-11
core_liquid_pairs_sf0.25_pr0.005_h15_g0.05,core_liquid_pairs,0.25,0.005,15,0.05,0,2.6871213092260186e-13,1.7384920008987517e-13,1.4837549094539194e-10,6.656128003605119e-10,-5.172373094151199e-10,842.0,-5.597018275402088e-10,1.6548115659009157e-10,7.754590444791553e-11,8.793525214217608e-11,114.0,-8.20204460603832e-11,1.1384283111883162e-10,1.797925886251952e-10,-6.594975750636356e-11,242.0,-2.5643330281127416e-10,-6.165545964607631e-11
core_liquid_pairs_sf0.35_pr0.010_h5_g0.05,core_liquid_pairs,0.35,0.01,5,0.05,0,1.5964044984374705e-13,9.9455696263752e-14,8.793273456317485e-11,4.671404939163155e-10,-3.7920775935314065e-10,667.0,-3.9954801274237485e-10,9.878115761441129e-11,5.352670794939141e-11,4.525444966501987e-11,94.0,-4.9700445237794204e-11,6.796973272382341e-11,1.238954582726631e-10,-5.592572554883966e-11,199.0,-1.5709849005016695e-10,-6.21639146182937e-11
ou_filtered_sf0.35_pr0.010_h5_g0.05,ou_filtered,0.35,0.01,5,0.05,0,1.0972745757575577e-13,6.23325832150902e-14,1.1842068481279348e-10,3.1961283050343524e-10,-2.011921456906417e-10,718.0,-2.1025419208655777e-10,2.2187598740551822e-11,2.548044946452795e-11,-3.2928507239761173e-12,61.0,-4.2766687032303715e-11,-3.078518871895433e-11,6.378184817544839e-11,-9.456703689440272e-11,151.0,-1.0740183779222914e-10,-6.341824702632368e-11
core_liquid_pairs_sf0.50_pr0.001_h1_g0.05,core_liquid_pairs,0.5,0.001,1,0.05,0,2.585593684532408e-13,1.6668979309302235e-13,1.429436378157267e-10,6.768520395744188e-10,-5.339084017586924e-10,667.0,-5.682353625105355e-10,1.5946863947682213e-10,7.137154966703164e-11,8.809708980979046e-11,94.0,-7.888631026807984e-11,1.0983796987855918e-10,1.6660900921424908e-10,-5.6771039335689836e-11,199.0,-2.4055424600584454e-10,-6.472585016685018e-11
ou_filtered_sf0.35_pr0.010_h5_g0.005,ou_filtered,0.35,0.01,5,0.005,0,8.713274518625214e-14,8.713274518625214e-14,1.0357423911124695e-09,1.3603332714884343e-09,-3.2459088037596476e-10,414.0,-4.1152385943929926e-10,1.0792489436809714e-10,6.888870806180846e-11,3.903618630628869e-11,22.0,-9.667189546369681e-11,3.783991234854502e-11,1.9217167832109597e-10,-1.5433176597255094e-10,75.0,-2.1050144741222066e-10,-6.489034828353229e-11
ou_filtered_sf0.50_pr0.010_h15_g0.1,ou_filtered,0.5,0.01,15,0.1,0,2.3606799187312727e-14,2.3606799187312727e-14,2.8061278896371805e-10,5.297411098300703e-10,-2.4912832086635233e-10,414.0,-2.6079546431942095e-10,2.923999815699134e-11,2.6834732838144908e-11,2.4052653188464278e-12,22.0,-2.6748396082365207e-11,1.025193467930078e-11,7.496458203205388e-11,-6.47126473527531e-11,75.0,-7.964589558182092e-11,-6.656823075612194e-11
core_liquid_pairs_sf0.25_pr0.010_h15_g0.005,core_liquid_pairs,0.25,0.01,15,0.005,0,1.9653138617747044e-13,1.2409560666693774e-13,1.079709761220114e-10,5.479318493425057e-10,-4.399608732204943e-10,842.0,-4.677721907667521e-10,1.2110217876007112e-10,6.455241700554106e-11,5.654976175453004e-11,114.0,-6.158104608270764e-11,8.30887131207254e-11,1.4945199832036836e-10,-6.636328519964296e-11,242.0,-1.9501008340852047e-10,-6.89842866174121e-11
core_liquid_pairs_sf0.35_pr0.001_h15_g0.005,core_liquid_pairs,0.35,0.001,15,0.005,0,3.2081591252694063e-13,2.0417770745907646e-13,1.7711420791654158e-10,7.956566503977097e-10,-6.185424424811681e-10,667.0,-6.676652021450007e-10,1.9811182953327198e-10,8.891518262900353e-11,1.0919664690426848e-10,94.0,-9.739704880010332e-11,1.3640223787449533e-10,2.064326050705398e-10,-7.003036719604448e-11,199.0,-2.9966788724121847e-10,-6.936413260749438e-11
ou_filtered_sf0.50_pr0.010_h1_g0.01,ou_filtered,0.5,0.01,1,0.01,0,9.431537763807658e-14,7.333059268919316e-14,1.1412906586078662e-10,3.4249084290402934e-10,-2.2836177704324287e-10,718.0,-2.375302829706772e-10,2.1020419138550822e-11,2.587093800495639e-11,-4.850518866405555e-12,61.0,-3.910721390767087e-11,-3.288608711374006e-11,6.231629914218608e-11,-9.520238625592614e-11,151.0,-1.0242782880851934e-10,-7.105595280899827e-11
core_liquid_pairs_sf0.50_pr0.001_h5_g0.05,core_liquid_pairs,0.5,0.001,5,0.05,0,2.130471328427762e-13,1.3842132256331785e-13,1.178827125497533e-10,6.034465681944262e-10,-4.855638556446728e-10,667.0,-5.107297802526924e-10,1.31298961752213e-10,6.46539513002395e-11,6.66450104519735e-11,94.0,-6.570923171608549e-11,9.045654647619644e-11,1.5086266707098443e-10,-6.040612059478807e-11,199.0,-2.039774749148329e-10,-7.112049736742376e-11
core_liquid_pairs_sf0.50_pr0.005_h1_g0.001,core_liquid_pairs,0.5,0.005,1,0.001,0,1.752938986127773e-13,1.0824445391686953e-13,9.646480264020109e-11,5.306743793929877e-10,-4.342095767527866e-10,667.0,-4.539985917749782e-10,1.0855655646934206e-10,5.792896738543042e-11,5.062758908391164e-11,94.0,-5.483327613900408e-11,7.467710603898067e-11,1.3432701425507987e-10,-5.964990821609918e-11,199.0,-1.7051324181452554e-10,-7.178790870135734e-11
core_liquid_pairs_sf0.25_pr0.010_h5_g0.01,core_liquid_pairs,0.25,0.01,5,0.01,0,3.011047205756487e-13,1.8727342762099309e-13,1.6555912970609683e-10,7.542904385344142e-10,-5.887313088283174e-10,842.0,-6.370717931488847e-10,1.8613082977014872e-10,8.815248630480371e-11,9.7978343465345e-11,114.0,-9.226092333093502e-11,1.2790220717036757e-10,2.0389297826765642e-10,-7.59907710972889e-11,242.0,-2.8636100298916003e-10,-7.206429272316156e-11
core_liquid_pairs_sf0.25_pr0.010_h15_g0.001,core_liquid_pairs,0.25,0.01,15,0.001,0,5.162537064506978e-13,1.499356194756274e-13,2.8052312121095666e-10,1.333093137662982e-09,-1.0525700164520254e-09,875.0,-1.1753181294082664e-09,3.8687893469433864e-10,1.4682629289860976e-10,2.400526417957288e-10,123.0,-2.7743177981421855e-10,-1.1490605854523322e-10,3.170380698274549e-10,-4.3194412837268795e-10,235.0,-9.160110138329355e-10,-8.591753292505174e-11
ou_filtered_sf0.25_pr0.005_h15_g0.25,ou_filtered,0.25,0.005,15,0.25,0,2.0818067627029983e-13,1.143712081557455e-13,2.2224385430797492e-10,5.100258648172656e-10,-2.877820105092906e-10,718.0,-3.1023718012012044e-10,4.171166356707015e-11,4.136055321522316e-11,3.511103518470005e-13,61.0,-7.819394609289313e-11,-5.714219048024261e-11,1.0429112168012449e-10,-1.614333121603671e-10,151.0,-1.9370855407739477e-10,-8.930120915481543e-11
core_liquid_pairs_sf0.35_pr0.001_h15_g0,core_liquid_pairs,0.35,0.001,15,0.0,0,1.2523870829284078e-12,2.938205234670477e-13,6.664595455944645e-10,2.8891629049113932e-09,-2.222703359316929e-09,1051.0,-2.53458398260788e-09,9.140560494899383e-10,3.146254851354631e-10,5.99430564354475e-10,150.0,-5.924648917205323e-10,-5.66921980628679e-11,6.791624025896966e-10,-7.358546006525644e-10,293.0,-1.8603815004096738e-09,-9.046952807563689e-11
liquid_validation_sf0.50_pr0.005_h15_g0.25,liquid_validation,0.5,0.005,15,0.25,0,1.847339958388555e-13,3.806852261147775e-14,3.442852007836863e-10,8.930275759961054e-10,-5.487423752124191e-10,1541.0,-6.197209178902042e-10,1.4760550324067623e-10,8.048529203594038e-11,6.712021120473583e-11,181.0,-1.0944217432270859e-10,-5.376233122310963e-11,1.6701924064150473e-10,-2.2078157186461438e-10,320.0,-3.6458694562145533e-10,-9.597808206470768e-11
core_liquid_pairs_sf0.25_pr0.010_h5_g0,core_liquid_pairs,0.25,0.01,5,0.0,0,1.254163439767808e-12,2.8849145294884693e-13,6.669370271050591e-10,2.899659806339029e-09,-2.2327227792339692e-09,1051.0,-2.5508833536462605e-09,9.157199422956374e-10,3.2512513312604123e-10,5.905948091695963e-10,150.0,-5.995894107010985e-10,-6.30999050998612e-11,7.098623839996527e-10,-7.729622890995138e-10,293.0,-1.8867400891258693e-09,-1.0376002443541774e-10
liquid_validation_sf0.25_pr0.005_h15_g0.001,liquid_validation,0.25,0.005,15,0.001,0,1.5831070201280688e-12,4.677592146369342e-13,2.2972043204528927e-09,4.094285091522237e-09,-1.7970807710693438e-09,1241.0,-2.7265577022666253e-09,1.0298196975204723e-09,4.3441189193753384e-10,5.954078055829385e-10,168.0,-1.2143586085209764e-09,-3.94387358789984e-10,9.006468568067093e-10,-1.2950342155966934e-09,267.0,-2.735878673831804e-09,-1.1845470348546943e-10
core_liquid_pairs_sf0.35_pr0.010_h1_g0.25,core_liquid_pairs,0.35,0.01,1,0.25,0,3.88283777350072e-13,2.4855709362199465e-13,2.1449625986733093e-10,1.0544253691664033e-09,-8.399291092990724e-10,667.0,-8.932007788688455e-10,2.396411139995943e-10,1.194250780913613e-10,1.20216035908233e-10,94.0,-1.1933223720403041e-10,1.6502397575266944e-10,2.771515451019476e-10,-1.1212756934927822e-10,199.0,-3.739224784182588e-10,-1.1960394276190923e-10
core_liquid_pairs_sf0.50_pr0.005_h15_g0.25,core_liquid_pairs,0.5,0.005,15,0.25,0,2.0176271355818462e-13,1.2787534431953768e-13,1.1133813329118999e-10,7.119582251807519e-10,-6.006200918895619e-10,667.0,-6.16305992032084e-10,1.2464301606300852e-10,7.95499592385416e-11,4.509305682446691e-11,94.0,-6.464634752288444e-11,8.58076366539526e-11,1.8463238742514496e-10,-9.882475077119237e-11,199.0,-2.0924953815991547e-10,-1.2196873361442754e-10
ou_filtered_sf0.25_pr0.010_h5_g0.005,ou_filtered,0.25,0.01,5,0.005,0,2.771271067541886e-13,1.5408339838722967e-13,2.9699372824294905e-10,6.897419316060386e-10,-3.927482033630896e-10,718.0,-4.2254746318133086e-10,5.570695299421687e-11,5.595552748150066e-11,-2.4857448728379727e-13,61.0,-1.0427179565411285e-10,-7.666341923136688e-11,1.4100474721811392e-10,-2.1766816644948084e-10,151.0,-2.594926658958967e-10,-1.2208776083295378e-10
ou_filtered_sf0.50_pr0.010_h5_g0.05,ou_filtered,0.5,0.01,5,0.05,0,5.144136100908491e-14,5.144136100908491e-14,6.114807715485123e-10,1.0823056745716363e-09,-4.708249030231243e-10,414.0,-4.969447883463304e-10,6.37166135554353e-11,5.464666548343648e-11,9.069948071998823e-12,22.0,-5.793912651100926e-11,2.233989744627906e-11,1.5030240014989167e-10,-1.279625027036126e-10,75.0,-1.6067743768435438e-10,-1.2295643626015595e-10
